F 	Date            	Hmsec 	ID   	Event 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x56f2	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 14:44:38	 164 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x517a	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x7182	13 	13 	13 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x643a	151 	151 	151 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4914	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 14:57:43	 797 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5fbc	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x504e	11 	11 	11 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6278	153 	153 	153 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x517a	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 15:08:28	 556 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x70ba	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x60e8	12 	12 	12 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4a40	152 	152 	152 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x68b8	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 15:20:32	 171 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x756a	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x66c4	10 	10 	10 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6cd2	154 	154 	154 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5c06	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 15:30:27	 935 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6aac	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x5882	12 	12 	12 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6854	152 	152 	152 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x756a	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 15:42:37	 148 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4c02	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x54cc	20 	20 	20 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6d36	144 	144 	144 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5f58	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 16:03:07	 366 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4d60	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x5918	21 	21 	21 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6886	143 	143 	143 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4c02	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 16:23:34	 170 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x49aa	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x562a	16 	16 	16 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x47b6	148 	148 	148 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4d60	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 16:39:54	 519 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x5918	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x614c	20 	20 	20 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4752	144 	144 	144 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x49aa	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 16:59:33	 128 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x66c4	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x54cc	22 	22 	22 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6bd8	142 	142 	142 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x5918	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 17:21:55	 946 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6c6e	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x549a	18 	18 	18 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x562a	146 	146 	146 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x66c4	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 17:39:32	 551 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x46bc	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x7088	20 	20 	20 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5e5e	144 	144 	144 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x48e2	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 18:00:09	 139 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x7056	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x5210	17 	17 	17 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5d64	147 	147 	147 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x46bc	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 18:16:27	 921 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6e62	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x5d96	10 	10 	10 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x549a	154 	154 	154 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x7056	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 18:27:12	 176 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x504e	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x7182	12 	12 	12 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x675a	152 	152 	152 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6e62	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 18:39:03	 382 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6340	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x4496	14 	14 	14 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x5ba2	150 	150 	150 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4946	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 18:52:38	 326 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6ba6	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x74a2	10 	10 	10 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x72ae	154 	154 	154 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6692	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 19:03:01	 978 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x7182	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x675a	12 	12 	12 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x7538	152 	152 	152 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6ba6	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 19:14:30	 160 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x6502	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x4b3a	10 	10 	10 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x6d36	154 	154 	154 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x7182	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 19:25:24	1022 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4496	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x6502	12 	12 	12 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4cca	152 	152 	152 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4464	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 19:36:42	 157 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x4fb8	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x7538	16 	16 	16 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x49dc	148 	148 	148 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x4496	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 19:52:42	 314 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x69e4	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x6dfe	13 	13 	13 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x57ec	151 	151 	151 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x6ef8	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 20:06:03	 959 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x7312	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x468a	12 	12 	12 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x581e	152 	152 	152 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x69e4	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 20:18:01	 535 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x691c	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x63d6	24 	24 	24 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x53d2	140 	140 	140 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x7312	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 20:41:45	 930 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x7538	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x630e	18 	18 	18 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4f22	146 	146 	146 
14 	0x0000	0 	0 	0 
15 	0x48b0	1 	1 	1 
16 	0x0000	0 	0 	0 
17 	0x0000	0 	0 	0 
18 	0x0000	0 	0 	0 
19 	0x6980	6 	6 	6 
20 	0x0000	0 	0 	0 
21 	0x0000	0 	0 	0 
22 	0x0000	0 	0 	0 
23 	0x0000	0 	0 	0 
24 	0x617e	6 	6 	6 
25 	0x0000	0 	0 	0 
26 	0x69b2	6 	6 	6 
27 	0x0000	0 	0 	0 
T 	2022-02-07 21:00:11	 942 	c1935 	  575 
S

List 	First 	Count  	ArrayCount 	TraverseCount 
0 	0x70ec	75 	75 	75 
1 	0x0000	0 	0 	0 
2 	0x45c2	1 	1 	1 
3 	0x45f4	1 	1 	1 
4 	0x0000	0 	0 	0 
5 	0x0000	0 	0 	0 
6 	0x0000	0 	0 	0 
7 	0x0000	0 	0 	0 
8 	0x0000	0 	0 	0 
9 	0x56f2	14 	14 	14 
10 	0x0000	0 	0 	0 
11 	0x0000	0 	0 	0 
12 	0x0000	0 	0 	0 
13 	0x4ebe	150 	150 	150 
14 	0x0000	0 	0 	0 
