F 	Date            	Hmsec 	ID   	Event 	Tag 	EvHere 	LgrThere 	EvThere 	Owner 	NextOwner 	Reversal 	Success 	VisitHist 	SigVisits 	SuccessVisits
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 00:06:55	 915 	c1935 	  575 
S
D 	2022-02-07 12:58:21	 949 	c1935 	  575  	0000000000 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	555 	0 	8591
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 00:19:37	 292 	c1935 	  575 
S
D 	2022-02-07 12:58:21	 949 	c1935 	  575  	0000000000 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	555 	0 	8591
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 00:31:19	 303 	c1935 	  575 
S
D 	2022-02-07 12:58:21	 949 	c1935 	  575  	0000000000 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	555 	0 	8591
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 00:44:21	 729 	c1935 	  575 
S
D 	2022-02-07 12:58:21	 949 	c1935 	  575  	0000000000 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	555 	0 	8591
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 00:57:19	 314 	c1935 	  575 
S
D 	2022-02-07 12:58:21	 949 	c1935 	  575  	0000000000 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	555 	0 	8591
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 01:09:24	 634 	c1935 	  575 
S
D 	2022-02-07 12:58:21	 949 	c1935 	  575  	0000000000 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	555 	0 	8591
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 01:22:05	 652 	c1935 	  575 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 01:44:55	 798 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 01:56:42	 686 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 02:07:58	 893 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 02:19:29	 663 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 02:31:20	 135 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 02:43:45	 610 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 02:56:18	 220 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 03:06:37	 821 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 03:16:17	 285 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 03:27:25	 214 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 03:37:57	 924 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 03:48:32	 119 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 04:02:16	 225 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 04:12:36	 418 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 04:25:04	 557 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 04:36:50	  43 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 04:48:10	 765 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 04:59:25	 488 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 05:10:31	 511 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 05:22:04	 497 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
D 	2022-02-07 11:12:34	 558 	c1935 	  570  	0300024FEF 	 570 	c   0 	   0 	c1935 	c0 	0 	0 	           11111 	5 	0 	2547
D 	2022-02-07 12:58:21	 288 	c1935 	  575  	01103F3BED 	 575 	c   0 	   0 	c1935 	c0 	0 	0 	              11 	2 	0 	5198
D 	2022-02-07 11:33:23	 348 	c1935 	  572  	01103FE3B3 	 572 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	4
D 	2022-02-07 12:46:25	 648 	c1935 	  574  	01103FE70C 	 574 	c   0 	   0 	c1935 	c0 	0 	0 	               1 	1 	0 	24
T 	2022-02-08 05:34:50	 211 	c1935 	  576 
S
D 	2022-02-08 01:26:19	 497 	c1935 	  576  	0000000000 	 576 	c   0 	   0 	c1935 	c0 	0 	0 	1111111111111111 	556 	0 	53469
D 	2022-02-07 11:52:41	 471 	c1935 	  573  	01103FD2FF 	 573 	c   0 	   0 	c1935 	c0 	0 	0 	            1111 	4 	0 	4
