F 	Date            	Hmsec 	ID   	Event 	 Channel	 Dur	   Clks	   Freq	 Edges	 Reps	 Type	 TagID_hex	 Mfr	   TagID
D 	2022-02-07 10:30:07	 225 	c1935 	  268 	 0	   0	      0	 125440	    0	    0	    0 	
D 	2022-02-07 10:30:07	  70 	c1935 	  268 	 0	2940	     33	 125952	  285	    2	    1 	0300024FEF
T 	2022-02-07 10:32:18	 536 	c1935 	  268 
S
D 	2022-02-07 10:35:10	1021 	c1935 	  269 	 0	 851	 150452	 126208	    3	    3	    0 	
D 	2022-02-07 10:35:16	 652 	c1935 	  270 	 0	5736	  79911	 126208	  118	    2	    0 	
D 	2022-02-07 10:35:17	 727 	c1935 	  271 	 0	128870	  38277	 126208	    5	    1	    0 	
D 	2022-02-07 10:35:18	 549 	c1935 	  272 	 0	5801	 142051	 122880	 5073	    7	    0 	
D 	2022-02-07 10:35:25	   5 	c1935 	  273 	 0	 471	 170642	 128256	 1498	    4	    0 	
D 	2022-02-07 10:35:29	 407 	c1935 	  274 	 0	5701	 106195	 126720	 2912	    5	    0 	
D 	2022-02-07 10:35:33	 481 	c1935 	  275 	 0	2116	     24	 127744	 1132	    1	    0 	
D 	2022-02-07 10:35:34	 620 	c1935 	  276 	 0	2212	  56390	 126208	  913	    2	    0 	
D 	2022-02-07 10:35:36	 746 	c1935 	  277 	 0	2000	  49223	 126464	    3	    1	    0 	
D 	2022-02-07 10:35:38	 573 	c1935 	  278 	 0	   0	  61642	 126208	    1	    1	    0 	
D 	2022-02-07 10:35:38	 999 	c1935 	  279 	 0	   0	  38389	 126208	 1546	    2	    0 	
D 	2022-02-07 10:35:41	 701 	c1935 	  280 	 0	105573	  30832	 126464	    1	    1	    0 	
D 	2022-02-07 10:35:41	 177 	c1935 	  281 	 0	129015	  18534	 126208	    1	    1	    0 	
D 	2022-02-07 10:35:42	 827 	c1935 	  282 	 0	84329	  43170	 126208	    1	    1	    0 	
D 	2022-02-07 10:35:43	 353 	c1935 	  283 	 0	69774	  30843	 126208	    1	    1	    0 	
D 	2022-02-07 10:35:43	  80 	c1935 	  284 	 0	107285	  19926	 126208	    3	    1	    0 	
D 	2022-02-07 10:35:44	 679 	c1935 	  285 	 0	116134	  30855	 126208	    1	    1	    0 	
D 	2022-02-07 10:35:44	 163 	c1935 	  286 	 0	87809	   1337	 126208	  880	    1	    0 	
D 	2022-02-07 10:35:45	 842 	c1935 	  287 	 0	90739	   6119	 126464	   93	    1	    0 	
T 	2022-02-07 10:35:46	 430 	c1935 	  288 
S
D 	2022-02-07 10:35:46	 454 	c1935 	  288 	 0	4002	    305	 126464	  462	    1	    0 	
D 	2022-02-07 10:35:46	  79 	c1935 	  289 	 0	2000	    867	 126208	  404	    1	    0 	
D 	2022-02-07 10:35:47	 513 	c1935 	  290 	 0	   0	    904	 126208	  389	    1	    0 	
D 	2022-02-07 10:35:47	 150 	c1935 	  291 	 0	68629	    864	 126208	  183	    1	    0 	
D 	2022-02-07 10:35:48	 621 	c1935 	  292 	 0	107719	    925	 126464	  198	    1	    0 	
D 	2022-02-07 10:35:48	 390 	c1935 	  293 	 0	2940	    946	 126208	  391	    1	    0 	
D 	2022-02-07 10:35:49	 797 	c1935 	  294 	 0	4000	    453	 126208	  100	    1	    0 	
D 	2022-02-07 10:35:50	 356 	c1935 	  295 	 0	   0	   6082	 126464	  210	    1	    0 	
