F 	Date            	Hmsec 	ID   	Event 	Old 	New 	Strain 	~Weight
D 	2022-02-04 09:21:33	 919 	c1931 	15530 	d   	u    	-39888 	   21
D 	2022-02-04 09:21:34	  45 	c1931 	15531 	u   	d    	-6080 	   98
D 	2022-02-04 09:21:34	  93 	c1931 	15531 	u   	d    	-6080 	   98
D 	2022-02-04 09:21:34	 143 	c1931 	15531 	u   	d    	-6080 	   98
D 	2022-02-04 09:21:34	 193 	c1931 	15531 	u   	d    	-6080 	   98
D 	2022-02-04 09:21:34	 445 	c1931 	15531 	d   	u    	-56106 	  -15
D 	2022-02-04 09:21:37	 769 	c1931 	15532 	u   	d    	 8757 	  131
D 	2022-02-04 09:21:37	 818 	c1931 	15532 	u   	d    	 8757 	  131
D 	2022-02-04 09:21:37	 868 	c1931 	15532 	u   	d    	 8757 	  131
D 	2022-02-04 09:21:37	 918 	c1931 	15532 	u   	d    	 8757 	  131
D 	2022-02-04 09:21:40	 343 	c1931 	15532 	d   	u    	-59585 	  -23
D 	2022-02-04 09:21:40	 493 	c1931 	15533 	u   	d    	60314 	  249
D 	2022-02-04 09:21:40	 496 	c1931 	15533 	u   	d    	60314 	  249
D 	2022-02-04 09:21:40	 499 	c1931 	15533 	u   	d    	60314 	  249
D 	2022-02-04 09:21:40	 502 	c1931 	15533 	u   	d    	60314 	  249
D 	2022-02-04 09:21:53	 569 	c1931 	15533 	d   	u    	-55747 	  -14
D 	2022-02-04 09:21:53	 769 	c1931 	15534 	u   	d    	64901 	  259
D 	2022-02-04 09:21:53	 818 	c1931 	15534 	u   	d    	64901 	  259
D 	2022-02-04 09:21:53	 868 	c1931 	15534 	u   	d    	64901 	  259
D 	2022-02-04 09:21:53	 918 	c1931 	15534 	u   	d    	64901 	  259
D 	2022-02-04 09:21:53	1019 	c1931 	15534 	d   	u    	-48104 	    2
D 	2022-02-04 09:21:54	  95 	c1931 	15535 	u   	d    	62620 	  254
D 	2022-02-04 09:21:54	 144 	c1931 	15535 	u   	d    	62620 	  254
D 	2022-02-04 09:21:54	 194 	c1931 	15535 	u   	d    	62620 	  254
D 	2022-02-04 09:21:54	 244 	c1931 	15535 	u   	d    	62620 	  254
D 	2022-02-04 09:21:55	 568 	c1931 	15535 	d   	u    	-66297 	  -38
D 	2022-02-04 09:21:56	 144 	c1931 	15536 	u   	d    	11363 	  137
D 	2022-02-04 09:21:56	 192 	c1931 	15536 	u   	d    	11363 	  137
D 	2022-02-04 09:21:56	 242 	c1931 	15536 	u   	d    	11363 	  137
D 	2022-02-04 09:21:56	 293 	c1931 	15536 	u   	d    	11363 	  137
D 	2022-02-04 09:21:58	 892 	c1931 	15536 	d   	u    	-62707 	  -30
D 	2022-02-04 09:21:59	  68 	c1931 	15537 	u   	d    	55973 	  239
D 	2022-02-04 09:21:59	 116 	c1931 	15537 	u   	d    	55973 	  239
D 	2022-02-04 09:21:59	 166 	c1931 	15537 	u   	d    	55973 	  239
D 	2022-02-04 09:21:59	 216 	c1931 	15537 	u   	d    	55973 	  239
D 	2022-02-04 09:22:09	  17 	c1931 	15537 	d   	u    	-133347 	 -191
D 	2022-02-04 09:22:09	 367 	c1931 	15538 	u   	d    	18187 	  153
D 	2022-02-04 09:22:09	 416 	c1931 	15538 	u   	d    	18187 	  153
D 	2022-02-04 09:22:09	 466 	c1931 	15538 	u   	d    	18187 	  153
D 	2022-02-04 09:22:09	 516 	c1931 	15538 	u   	d    	18187 	  153
D 	2022-02-04 09:22:09	 567 	c1931 	15538 	d   	u    	-227991 	 -406
D 	2022-02-04 09:22:09	 915 	c1931 	15539 	u   	d    	45766 	  216
D 	2022-02-04 09:22:09	 963 	c1931 	15539 	u   	d    	45766 	  216
D 	2022-02-04 09:22:09	1013 	c1931 	15539 	u   	d    	45766 	  216
D 	2022-02-04 09:22:10	  39 	c1931 	15539 	u   	d    	45766 	  216
D 	2022-02-04 09:22:10	  91 	c1931 	15539 	d   	u    	-155329 	 -241
D 	2022-02-04 09:22:11	 104 	c1931 	15540 	u   	d    	14363 	  144
D 	2022-02-04 09:22:11	 153 	c1931 	15540 	u   	d    	14363 	  144
D 	2022-02-04 09:22:11	 203 	c1931 	15540 	u   	d    	14363 	  144
D 	2022-02-04 09:22:11	 253 	c1931 	15540 	u   	d    	14363 	  144
D 	2022-02-04 09:22:11	 304 	c1931 	15540 	d   	u    	-195527 	 -332
D 	2022-02-04 09:22:11	 478 	c1931 	15541 	u   	d    	-6763 	   96
D 	2022-02-04 09:22:11	 526 	c1931 	15541 	u   	d    	-6763 	   96
D 	2022-02-04 09:22:11	 576 	c1931 	15541 	u   	d    	-6763 	   96
D 	2022-02-04 09:22:11	 626 	c1931 	15541 	u   	d    	-6763 	   96
D 	2022-02-04 09:22:11	 684 	c1931 	15541 	d   	u    	-130523 	 -184
D 	2022-02-04 09:22:12	  15 	c1931 	15542 	u   	d    	 5709 	  124
D 	2022-02-04 09:22:12	  63 	c1931 	15542 	u   	d    	 5709 	  124
D 	2022-02-04 09:22:12	 113 	c1931 	15542 	u   	d    	 5709 	  124
D 	2022-02-04 09:22:12	 163 	c1931 	15542 	u   	d    	 5709 	  124
D 	2022-02-04 09:22:12	 219 	c1931 	15542 	d   	u    	-55884 	  -15
D 	2022-02-04 09:22:12	 538 	c1931 	15543 	u   	d    	21287 	  160
D 	2022-02-04 09:22:12	 541 	c1931 	15543 	u   	d    	21287 	  160
D 	2022-02-04 09:22:12	 591 	c1931 	15543 	u   	d    	21287 	  160
D 	2022-02-04 09:22:12	 641 	c1931 	15543 	u   	d    	21287 	  160
D 	2022-02-04 09:22:12	 697 	c1931 	15543 	d   	u    	-198059 	 -338
D 	2022-02-04 09:22:13	  16 	c1931 	15544 	u   	d    	47049 	  218
D 	2022-02-04 09:22:13	  64 	c1931 	15544 	u   	d    	47049 	  218
D 	2022-02-04 09:22:13	 114 	c1931 	15544 	u   	d    	47049 	  218
D 	2022-02-04 09:22:13	 164 	c1931 	15544 	u   	d    	47049 	  218
D 	2022-02-04 09:22:13	 221 	c1931 	15544 	d   	u    	-153349 	 -236
D 	2022-02-04 09:22:13	 433 	c1931 	15545 	u   	d    	24953 	  168
D 	2022-02-04 09:22:13	 481 	c1931 	15545 	u   	d    	24953 	  168
D 	2022-02-04 09:22:13	 531 	c1931 	15545 	u   	d    	24953 	  168
D 	2022-02-04 09:22:13	 581 	c1931 	15545 	u   	d    	24953 	  168
T 	2022-02-04 09:22:13	 995 	c1931 	15545 
S
D 	2022-02-04 09:22:14	 724 	c1931 	15545 	d   	u    	-66268 	  -38
D 	2022-02-04 09:22:14	1007 	c1931 	15546 	u   	d    	112222 	  367
D 	2022-02-04 09:22:15	  32 	c1931 	15546 	u   	d    	112222 	  367
D 	2022-02-04 09:22:15	  82 	c1931 	15546 	u   	d    	112222 	  367
D 	2022-02-04 09:22:15	 132 	c1931 	15546 	u   	d    	112222 	  367
D 	2022-02-04 09:22:15	 245 	c1931 	15546 	d   	u    	-58497 	  -21
D 	2022-02-04 09:22:15	 456 	c1931 	15547 	u   	d    	66056 	  262
D 	2022-02-04 09:22:15	 505 	c1931 	15547 	u   	d    	66056 	  262
D 	2022-02-04 09:22:15	 555 	c1931 	15547 	u   	d    	66056 	  262
D 	2022-02-04 09:22:15	 605 	c1931 	15547 	u   	d    	66056 	  262
D 	2022-02-04 09:22:15	 841 	c1931 	15547 	d   	u    	-93228 	  -99
D 	2022-02-04 09:22:15	 891 	c1931 	15548 	u   	d    	28366 	  176
D 	2022-02-04 09:22:15	 940 	c1931 	15548 	u   	d    	28366 	  176
D 	2022-02-04 09:22:15	 990 	c1931 	15548 	u   	d    	28366 	  176
D 	2022-02-04 09:22:16	  16 	c1931 	15548 	u   	d    	28366 	  176
D 	2022-02-04 09:22:16	 740 	c1931 	15548 	d   	u    	-47842 	    3
D 	2022-02-04 09:22:16	 940 	c1931 	15549 	u   	d    	122841 	  391
D 	2022-02-04 09:22:16	 989 	c1931 	15549 	u   	d    	122841 	  391
D 	2022-02-04 09:22:17	  15 	c1931 	15549 	u   	d    	122841 	  391
D 	2022-02-04 09:22:17	  65 	c1931 	15549 	u   	d    	122841 	  391
D 	2022-02-04 09:22:19	 868 	c1931 	15549 	d   	u    	-40316 	   20
D 	2022-02-04 09:22:19	 969 	c1931 	15550 	u   	d    	 2778 	  118
D 	2022-02-04 09:22:19	1017 	c1931 	15550 	u   	d    	 2778 	  118
D 	2022-02-04 09:22:20	  43 	c1931 	15550 	u   	d    	 2778 	  118
D 	2022-02-04 09:22:20	  93 	c1931 	15550 	u   	d    	 2778 	  118
D 	2022-02-04 09:22:21	 769 	c1931 	15550 	d   	u    	-51607 	   -5
D 	2022-02-04 09:22:21	 869 	c1931 	15551 	u   	d    	111351 	  365
D 	2022-02-04 09:22:21	 918 	c1931 	15551 	u   	d    	111351 	  365
D 	2022-02-04 09:22:21	 968 	c1931 	15551 	u   	d    	111351 	  365
D 	2022-02-04 09:22:21	1018 	c1931 	15551 	u   	d    	111351 	  365
D 	2022-02-04 09:22:22	 495 	c1931 	15551 	d   	u    	-50377 	   -2
D 	2022-02-04 09:22:22	 593 	c1931 	15552 	u   	d    	75318 	  283
D 	2022-02-04 09:22:22	 642 	c1931 	15552 	u   	d    	75318 	  283
D 	2022-02-04 09:22:22	 692 	c1931 	15552 	u   	d    	75318 	  283
D 	2022-02-04 09:22:22	 742 	c1931 	15552 	u   	d    	75318 	  283
D 	2022-02-04 09:22:22	 893 	c1931 	15552 	d   	u    	-217876 	 -383
D 	2022-02-04 09:22:24	 345 	c1931 	15553 	u   	d    	28820 	  177
D 	2022-02-04 09:22:24	 394 	c1931 	15553 	u   	d    	28820 	  177
D 	2022-02-04 09:22:24	 444 	c1931 	15553 	u   	d    	28820 	  177
D 	2022-02-04 09:22:24	 494 	c1931 	15553 	u   	d    	28820 	  177
D 	2022-02-04 09:22:24	 520 	c1931 	15553 	d   	u    	-73281 	  -54
D 	2022-02-04 09:22:24	 643 	c1931 	15554 	u   	d    	128620 	  404
D 	2022-02-04 09:22:24	 691 	c1931 	15554 	u   	d    	128620 	  404
D 	2022-02-04 09:22:24	 741 	c1931 	15554 	u   	d    	128620 	  404
D 	2022-02-04 09:22:24	 791 	c1931 	15554 	u   	d    	128620 	  404
D 	2022-02-04 09:22:27	 468 	c1931 	15554 	d   	u    	-82449 	  -75
D 	2022-02-04 09:22:27	 568 	c1931 	15555 	u   	d    	291462 	  774
D 	2022-02-04 09:22:27	 617 	c1931 	15555 	u   	d    	291462 	  774
D 	2022-02-04 09:22:27	 667 	c1931 	15555 	u   	d    	291462 	  774
D 	2022-02-04 09:22:27	 717 	c1931 	15555 	u   	d    	291462 	  774
D 	2022-02-04 09:22:29	 319 	c1931 	15555 	d   	u    	-61962 	  -28
D 	2022-02-04 09:22:29	 419 	c1931 	15556 	u   	d    	220176 	  612
D 	2022-02-04 09:22:29	 467 	c1931 	15556 	u   	d    	220176 	  612
D 	2022-02-04 09:22:29	 517 	c1931 	15556 	u   	d    	220176 	  612
D 	2022-02-04 09:22:29	 567 	c1931 	15556 	u   	d    	220176 	  612
D 	2022-02-04 09:22:30	 345 	c1931 	15556 	d   	u    	-72451 	  -52
D 	2022-02-04 09:22:30	 445 	c1931 	15557 	u   	d    	108319 	  358
D 	2022-02-04 09:22:30	 493 	c1931 	15557 	u   	d    	108319 	  358
D 	2022-02-04 09:22:30	 497 	c1931 	15557 	u   	d    	108319 	  358
D 	2022-02-04 09:22:30	 500 	c1931 	15557 	u   	d    	108319 	  358
D 	2022-02-04 09:22:30	 593 	c1931 	15557 	d   	u    	-210667 	 -366
D 	2022-02-04 09:22:30	 793 	c1931 	15558 	u   	d    	45044 	  214
D 	2022-02-04 09:22:30	 841 	c1931 	15558 	u   	d    	45044 	  214
D 	2022-02-04 09:22:30	 891 	c1931 	15558 	u   	d    	45044 	  214
D 	2022-02-04 09:22:30	 941 	c1931 	15558 	u   	d    	45044 	  214
D 	2022-02-04 09:22:31	 319 	c1931 	15558 	d   	u    	-101857 	 -119
D 	2022-02-04 09:22:31	 919 	c1931 	15559 	u   	d    	14379 	  144
D 	2022-02-04 09:22:31	 967 	c1931 	15559 	u   	d    	14379 	  144
D 	2022-02-04 09:22:31	1017 	c1931 	15559 	u   	d    	14379 	  144
D 	2022-02-04 09:22:32	  43 	c1931 	15559 	u   	d    	14379 	  144
D 	2022-02-04 09:22:32	  95 	c1931 	15559 	d   	u    	-55095 	  -13
D 	2022-02-04 09:22:32	 643 	c1931 	15560 	u   	d    	251000 	  682
D 	2022-02-04 09:22:32	 691 	c1931 	15560 	u   	d    	251000 	  682
D 	2022-02-04 09:22:32	 741 	c1931 	15560 	u   	d    	251000 	  682
D 	2022-02-04 09:22:32	 791 	c1931 	15560 	u   	d    	251000 	  682
D 	2022-02-04 09:22:33	 669 	c1931 	15560 	d   	u    	-143903 	 -215
D 	2022-02-04 09:22:34	 295 	c1931 	15561 	u   	d    	163270 	  483
D 	2022-02-04 09:22:34	 343 	c1931 	15561 	u   	d    	163270 	  483
D 	2022-02-04 09:22:34	 393 	c1931 	15561 	u   	d    	163270 	  483
D 	2022-02-04 09:22:34	 443 	c1931 	15561 	u   	d    	163270 	  483
D 	2022-02-04 09:22:34	 642 	c1931 	15561 	d   	u    	-61847 	  -28
D 	2022-02-04 09:22:34	 742 	c1931 	15562 	u   	d    	33646 	  188
D 	2022-02-04 09:22:34	 791 	c1931 	15562 	u   	d    	33646 	  188
D 	2022-02-04 09:22:34	 841 	c1931 	15562 	u   	d    	33646 	  188
D 	2022-02-04 09:22:34	 891 	c1931 	15562 	u   	d    	33646 	  188
D 	2022-02-04 09:22:34	 943 	c1931 	15562 	d   	u    	-116533 	 -152
D 	2022-02-04 09:22:39	 517 	c1931 	15563 	u   	d    	16892 	  150
D 	2022-02-04 09:22:39	 566 	c1931 	15563 	u   	d    	16892 	  150
D 	2022-02-04 09:22:39	 616 	c1931 	15563 	u   	d    	16892 	  150
D 	2022-02-04 09:22:39	 666 	c1931 	15563 	u   	d    	16892 	  150
D 	2022-02-04 09:22:39	 717 	c1931 	15563 	d   	u    	-172649 	 -280
D 	2022-02-04 09:22:40	 841 	c1931 	15564 	u   	d    	-6446 	   97
D 	2022-02-04 09:22:40	 890 	c1931 	15564 	u   	d    	-6446 	   97
D 	2022-02-04 09:22:40	 940 	c1931 	15564 	u   	d    	-6446 	   97
D 	2022-02-04 09:22:40	 990 	c1931 	15564 	u   	d    	-6446 	   97
D 	2022-02-04 09:22:41	  18 	c1931 	15564 	d   	u    	-309465 	 -591
D 	2022-02-04 09:22:43	 867 	c1931 	15565 	u   	d    	112617 	  368
D 	2022-02-04 09:22:43	 916 	c1931 	15565 	u   	d    	112617 	  368
D 	2022-02-04 09:22:43	 966 	c1931 	15565 	u   	d    	112617 	  368
D 	2022-02-04 09:22:43	1016 	c1931 	15565 	u   	d    	112617 	  368
D 	2022-02-04 09:22:44	  43 	c1931 	15565 	d   	u    	-365197 	 -718
D 	2022-02-04 09:23:00	 842 	c1931 	15566 	u   	d    	23154 	  164
D 	2022-02-04 09:23:00	 891 	c1931 	15566 	u   	d    	23154 	  164
D 	2022-02-04 09:23:00	 941 	c1931 	15566 	u   	d    	23154 	  164
D 	2022-02-04 09:23:00	 991 	c1931 	15566 	u   	d    	23154 	  164
D 	2022-02-04 09:23:01	 318 	c1931 	15566 	d   	u    	-67385 	  -41
D 	2022-02-04 09:23:03	  68 	c1931 	15567 	u   	d    	28459 	  176
D 	2022-02-04 09:23:03	 117 	c1931 	15567 	u   	d    	28459 	  176
D 	2022-02-04 09:23:03	 167 	c1931 	15567 	u   	d    	28459 	  176
D 	2022-02-04 09:23:03	 217 	c1931 	15567 	u   	d    	28459 	  176
D 	2022-02-04 09:23:03	 518 	c1931 	15567 	d   	u    	-193112 	 -327
D 	2022-02-04 09:23:08	 193 	c1931 	15568 	u   	d    	96100 	  330
D 	2022-02-04 09:23:08	 242 	c1931 	15568 	u   	d    	96100 	  330
D 	2022-02-04 09:23:08	 292 	c1931 	15568 	u   	d    	96100 	  330
D 	2022-02-04 09:23:08	 342 	c1931 	15568 	u   	d    	96100 	  330
D 	2022-02-04 09:23:08	 393 	c1931 	15568 	d   	u    	-390036 	 -774
D 	2022-02-04 09:23:12	 993 	c1931 	15569 	u   	d    	79141 	  291
D 	2022-02-04 09:23:13	  17 	c1931 	15569 	u   	d    	79141 	  291
D 	2022-02-04 09:23:13	  67 	c1931 	15569 	u   	d    	79141 	  291
D 	2022-02-04 09:23:13	 117 	c1931 	15569 	u   	d    	79141 	  291
D 	2022-02-04 09:23:13	 265 	c1931 	15569 	d   	u    	-633145 	-1327
D 	2022-02-04 09:23:15	 939 	c1931 	15570 	u   	d    	34077 	  189
D 	2022-02-04 09:23:15	 987 	c1931 	15570 	u   	d    	34077 	  189
D 	2022-02-04 09:23:16	  14 	c1931 	15570 	u   	d    	34077 	  189
D 	2022-02-04 09:23:16	  64 	c1931 	15570 	u   	d    	34077 	  189
D 	2022-02-04 09:23:16	 119 	c1931 	15570 	d   	u    	-90400 	  -93
T 	2022-02-04 09:23:16	 652 	c1931 	15570 
S
D 	2022-02-04 09:23:17	 399 	c1931 	15571 	u   	d    	172532 	  504
D 	2022-02-04 09:23:17	 447 	c1931 	15571 	u   	d    	172532 	  504
D 	2022-02-04 09:23:17	 497 	c1931 	15571 	u   	d    	172532 	  504
D 	2022-02-04 09:23:17	 547 	c1931 	15571 	u   	d    	172532 	  504
D 	2022-02-04 09:23:17	 599 	c1931 	15571 	d   	u    	-197172 	 -336
D 	2022-02-04 09:23:18	 793 	c1931 	15572 	u   	d    	17474 	  151
D 	2022-02-04 09:23:18	 841 	c1931 	15572 	u   	d    	17474 	  151
D 	2022-02-04 09:23:18	 891 	c1931 	15572 	u   	d    	17474 	  151
D 	2022-02-04 09:23:18	 941 	c1931 	15572 	u   	d    	17474 	  151
D 	2022-02-04 09:23:19	  19 	c1931 	15572 	d   	u    	-160197 	 -252
D 	2022-02-04 09:23:20	 145 	c1931 	15573 	u   	d    	99125 	  337
D 	2022-02-04 09:23:20	 193 	c1931 	15573 	u   	d    	99125 	  337
D 	2022-02-04 09:23:20	 243 	c1931 	15573 	u   	d    	99125 	  337
D 	2022-02-04 09:23:20	 293 	c1931 	15573 	u   	d    	99125 	  337
D 	2022-02-04 09:23:20	 345 	c1931 	15573 	d   	u    	-346027 	 -674
D 	2022-02-04 09:23:20	 891 	c1931 	15574 	u   	d    	52224 	  230
D 	2022-02-04 09:23:20	 940 	c1931 	15574 	u   	d    	52224 	  230
D 	2022-02-04 09:23:20	 990 	c1931 	15574 	u   	d    	52224 	  230
D 	2022-02-04 09:23:21	  16 	c1931 	15574 	u   	d    	52224 	  230
D 	2022-02-04 09:23:21	  67 	c1931 	15574 	d   	u    	-318976 	 -613
D 	2022-02-04 09:23:24	 741 	c1931 	15575 	u   	d    	 -861 	  110
D 	2022-02-04 09:23:24	 789 	c1931 	15575 	u   	d    	 -861 	  110
D 	2022-02-04 09:23:24	 840 	c1931 	15575 	u   	d    	 -861 	  110
D 	2022-02-04 09:23:24	 889 	c1931 	15575 	u   	d    	 -861 	  110
D 	2022-02-04 09:23:24	 941 	c1931 	15575 	d   	u    	-194239 	 -329
D 	2022-02-04 09:23:25	 117 	c1931 	15576 	u   	d    	11475 	  138
D 	2022-02-04 09:23:25	 165 	c1931 	15576 	u   	d    	11475 	  138
D 	2022-02-04 09:23:25	 215 	c1931 	15576 	u   	d    	11475 	  138
D 	2022-02-04 09:23:25	 265 	c1931 	15576 	u   	d    	11475 	  138
D 	2022-02-04 09:23:25	 667 	c1931 	15576 	d   	u    	-77881 	  -65
D 	2022-02-04 09:23:26	 143 	c1931 	15577 	u   	d    	81696 	  297
D 	2022-02-04 09:23:26	 191 	c1931 	15577 	u   	d    	81696 	  297
D 	2022-02-04 09:23:26	 241 	c1931 	15577 	u   	d    	81696 	  297
D 	2022-02-04 09:23:26	 291 	c1931 	15577 	u   	d    	81696 	  297
D 	2022-02-04 09:23:26	 343 	c1931 	15577 	d   	u    	-143125 	 -213
D 	2022-02-04 09:23:27	 119 	c1931 	15578 	u   	d    	-8549 	   92
D 	2022-02-04 09:23:27	 167 	c1931 	15578 	u   	d    	-8549 	   92
D 	2022-02-04 09:23:27	 218 	c1931 	15578 	u   	d    	-8549 	   92
D 	2022-02-04 09:23:27	 267 	c1931 	15578 	u   	d    	-8549 	   92
D 	2022-02-04 09:23:27	 319 	c1931 	15578 	d   	u    	-51844 	   -5
D 	2022-02-04 09:23:27	 969 	c1931 	15579 	u   	d    	517668 	 1288
D 	2022-02-04 09:23:27	1017 	c1931 	15579 	u   	d    	517668 	 1288
D 	2022-02-04 09:23:28	  44 	c1931 	15579 	u   	d    	517668 	 1288
D 	2022-02-04 09:23:28	  94 	c1931 	15579 	u   	d    	517668 	 1288
D 	2022-02-04 09:23:28	 345 	c1931 	15579 	d   	u    	-165182 	 -263
D 	2022-02-04 09:23:28	 498 	c1931 	15580 	u   	d    	11300 	  137
D 	2022-02-04 09:23:28	 501 	c1931 	15580 	u   	d    	11300 	  137
D 	2022-02-04 09:23:28	 504 	c1931 	15580 	u   	d    	11300 	  137
D 	2022-02-04 09:23:28	 508 	c1931 	15580 	u   	d    	11300 	  137
D 	2022-02-04 09:23:28	 691 	c1931 	15580 	d   	u    	-52172 	   -6
D 	2022-02-04 09:23:29	 167 	c1931 	15581 	u   	d    	26011 	  171
D 	2022-02-04 09:23:29	 216 	c1931 	15581 	u   	d    	26011 	  171
D 	2022-02-04 09:23:29	 266 	c1931 	15581 	u   	d    	26011 	  171
D 	2022-02-04 09:23:29	 316 	c1931 	15581 	u   	d    	26011 	  171
D 	2022-02-04 09:23:47	 717 	c1931 	15581 	d   	u    	-41766 	   17
D 	2022-02-04 09:23:47	 917 	c1931 	15582 	u   	d    	-10586 	   87
D 	2022-02-04 09:23:47	 966 	c1931 	15582 	u   	d    	-10586 	   87
D 	2022-02-04 09:23:47	1016 	c1931 	15582 	u   	d    	-10586 	   87
D 	2022-02-04 09:23:48	  42 	c1931 	15582 	u   	d    	-10586 	   87
D 	2022-02-04 09:23:48	 843 	c1931 	15582 	d   	u    	-39883 	   21
D 	2022-02-04 09:23:50	  45 	c1931 	15583 	u   	d    	-3951 	  102
D 	2022-02-04 09:23:50	  94 	c1931 	15583 	u   	d    	-3951 	  102
D 	2022-02-04 09:23:50	 144 	c1931 	15583 	u   	d    	-3951 	  102
D 	2022-02-04 09:23:50	 194 	c1931 	15583 	u   	d    	-3951 	  102
D 	2022-02-04 09:23:55	 269 	c1931 	15583 	d   	u    	-43037 	   14
D 	2022-02-04 09:23:55	 719 	c1931 	15584 	u   	d    	-10162 	   88
D 	2022-02-04 09:23:55	 768 	c1931 	15584 	u   	d    	-10162 	   88
D 	2022-02-04 09:23:55	 818 	c1931 	15584 	u   	d    	-10162 	   88
D 	2022-02-04 09:23:55	 868 	c1931 	15584 	u   	d    	-10162 	   88
D 	2022-02-04 09:23:56	 295 	c1931 	15584 	d   	u    	-37013 	   27
