F 	Date            	Hmsec 	ID   	Event 	Tag 	EvHere 	LgrThere 	EvThere 	Owner 	NextOwner 	Reversal 	Success 	VisitHist 	SigVisits 	SuccessVisits
D 	2022-02-08 10:43:36	 940 	c1937 	 2938  	01103FE558 	2938 	c   0 	   0 	c1937 	c0 	0 	0 	          111111 	6 	6 	8566
D 	2022-02-08 08:26:30	 543 	c1937 	 2937  	01103FE70C 	2937 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	11
D 	2022-02-08 09:56:35	 568 	c1937 	 2937  	01103FAD4D 	2937 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	15
D 	2022-02-08 11:37:15	 318 	c1937 	 2942  	3B00193EAD 	2942 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	23
T 	2022-02-09 07:01:05	  91 	c1937 	 2947 
S
D 	2022-02-09 07:49:33	 170 	c1937 	 2948  	0000000000 	2948 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	163 	153 	9943
D 	2022-02-09 07:47:24	 589 	c1937 	 2948  	01103FE3B3 	2948 	c   0 	   0 	c1937 	c0 	0 	0 	    111111111111 	12 	12 	192
D 	2022-02-08 10:43:36	 940 	c1937 	 2938  	01103FE558 	2938 	c   0 	   0 	c1937 	c0 	0 	0 	          111111 	6 	6 	8566
D 	2022-02-08 08:26:30	 543 	c1937 	 2937  	01103FE70C 	2937 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	11
D 	2022-02-08 09:56:35	 568 	c1937 	 2937  	01103FAD4D 	2937 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	15
D 	2022-02-08 11:37:15	 318 	c1937 	 2942  	3B00193EAD 	2942 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	23
T 	2022-02-09 07:49:34	 269 	c1937 	 2948 
S
D 	2022-02-09 08:14:29	 913 	c1937 	 2949  	0000000000 	2949 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	164 	154 	11439
D 	2022-02-09 08:41:32	 695 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	3440
D 	2022-02-09 08:09:39	  65 	c1937 	 2949  	01103FE558 	2949 	c   0 	   0 	c1937 	c0 	0 	0 	         1111111 	7 	7 	190
D 	2022-02-08 09:56:35	 568 	c1937 	 2937  	01103FAD4D 	2937 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	15
D 	2022-02-08 11:37:15	 318 	c1937 	 2942  	3B00193EAD 	2942 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	23
T 	2022-02-09 08:41:32	 848 	c1937 	 2950 
S
D 	2022-02-09 09:20:04	  42 	c1937 	 2950  	0000000000 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	165 	155 	15374
D 	2022-02-09 08:45:21	 762 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	3669
D 	2022-02-09 09:12:51	 114 	c1937 	 2950  	01103FE558 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	        11111111 	8 	8 	3982
D 	2022-02-08 09:56:35	 568 	c1937 	 2937  	01103FAD4D 	2937 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	15
D 	2022-02-08 11:37:15	 318 	c1937 	 2942  	3B00193EAD 	2942 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	23
T 	2022-02-09 09:20:04	 221 	c1937 	 2950 
S
D 	2022-02-09 10:17:32	 745 	c1937 	 2950  	0000000000 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	165 	155 	18822
D 	2022-02-09 10:08:33	 611 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	8661
D 	2022-02-09 09:48:47	 316 	c1937 	 2950  	01103FE558 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	        11111111 	8 	8 	6138
D 	2022-02-09 10:09:48	 891 	c1937 	 2950  	3B00193EAD 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	12
D 	2022-02-09 10:09:28	 837 	c1937 	 2950  	01103F4B02 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	11
T 	2022-02-09 10:17:34	  71 	c1937 	 2950 
S
D 	2022-02-09 11:17:03	 582 	c1937 	 2950  	0000000000 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	165 	155 	22393
D 	2022-02-09 10:08:33	 611 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	8661
D 	2022-02-09 11:02:13	  15 	c1937 	 2950  	01103FE558 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	        11111111 	8 	8 	10544
D 	2022-02-09 10:09:48	 891 	c1937 	 2950  	3B00193EAD 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	12
D 	2022-02-09 10:09:28	 837 	c1937 	 2950  	01103F4B02 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	11
D 	2022-02-09 11:16:48	 789 	c1937 	 2950  	01103FE66A 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	44
T 	2022-02-09 11:17:04	 146 	c1937 	 2950 
S
D 	2022-02-09 12:01:45	 262 	c1937 	 2950  	0000000000 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	165 	155 	25075
D 	2022-02-09 10:08:33	 611 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	8661
D 	2022-02-09 11:48:23	 264 	c1937 	 2950  	01103FE558 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	        11111111 	8 	8 	13314
D 	2022-02-09 10:09:48	 891 	c1937 	 2950  	3B00193EAD 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	12
D 	2022-02-09 10:09:28	 837 	c1937 	 2950  	01103F4B02 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	11
D 	2022-02-09 11:16:48	 789 	c1937 	 2950  	01103FE66A 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	44
D 	2022-02-09 12:01:51	 524 	c1937 	 2950  	01103FE02C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	743
T 	2022-02-09 12:01:51	 573 	c1937 	 2950 
S
D 	2022-02-09 12:43:03	 415 	c1937 	 2950  	0000000000 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	165 	155 	27553
D 	2022-02-09 10:08:33	 611 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	8661
D 	2022-02-09 12:25:35	 416 	c1937 	 2950  	01103FE558 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	        11111111 	8 	8 	15546
D 	2022-02-09 10:09:48	 891 	c1937 	 2950  	3B00193EAD 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	12
D 	2022-02-09 10:09:28	 837 	c1937 	 2950  	01103F4B02 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	11
D 	2022-02-09 11:16:48	 789 	c1937 	 2950  	01103FE66A 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	44
D 	2022-02-09 12:25:05	  20 	c1937 	 2950  	01103FE02C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	2137
D 	2022-02-09 12:16:41	 115 	c1937 	 2950  	01103FC5AA 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	52
D 	2022-02-09 12:25:22	 445 	c1937 	 2950  	01103FB7C4 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	200
D 	2022-02-09 12:22:49	 918 	c1937 	 2950  	3B00190811 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	9
D 	2022-02-09 12:23:10	 290 	c1937 	 2950  	3B0018D076 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 12:25:18	 292 	c1937 	 2950  	01103FE70C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	13
T 	2022-02-09 12:43:04	 445 	c1937 	 2950 
S
D 	2022-02-09 13:42:33	 748 	c1937 	 2950  	0000000000 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	165 	155 	31123
D 	2022-02-09 13:06:21	 717 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	19329
D 	2022-02-09 12:59:16	 993 	c1937 	 2950  	01103FE558 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	        11111111 	8 	8 	17567
D 	2022-02-09 10:09:48	 891 	c1937 	 2950  	3B00193EAD 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	12
D 	2022-02-09 10:09:28	 837 	c1937 	 2950  	01103F4B02 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	11
D 	2022-02-09 11:16:48	 789 	c1937 	 2950  	01103FE66A 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	44
D 	2022-02-09 12:25:05	  20 	c1937 	 2950  	01103FE02C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	2137
D 	2022-02-09 12:16:41	 115 	c1937 	 2950  	01103FC5AA 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	52
D 	2022-02-09 12:25:22	 445 	c1937 	 2950  	01103FB7C4 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	200
D 	2022-02-09 12:22:49	 918 	c1937 	 2950  	3B00190811 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	9
D 	2022-02-09 12:23:10	 290 	c1937 	 2950  	3B0018D076 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 12:25:18	 292 	c1937 	 2950  	01103FE70C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	13
T 	2022-02-09 13:42:35	 362 	c1937 	 2950 
S
D 	2022-02-09 14:43:02	 529 	c1937 	 2950  	0000000000 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	165 	155 	34752
D 	2022-02-09 14:38:07	 392 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	24835
D 	2022-02-09 12:59:16	 993 	c1937 	 2950  	01103FE558 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	        11111111 	8 	8 	17567
D 	2022-02-09 10:09:48	 891 	c1937 	 2950  	3B00193EAD 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	12
D 	2022-02-09 10:09:28	 837 	c1937 	 2950  	01103F4B02 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	11
D 	2022-02-09 11:16:48	 789 	c1937 	 2950  	01103FE66A 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	44
D 	2022-02-09 12:25:05	  20 	c1937 	 2950  	01103FE02C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	2137
D 	2022-02-09 12:16:41	 115 	c1937 	 2950  	01103FC5AA 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	52
D 	2022-02-09 12:25:22	 445 	c1937 	 2950  	01103FB7C4 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	200
D 	2022-02-09 12:22:49	 918 	c1937 	 2950  	3B00190811 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	9
D 	2022-02-09 12:23:10	 290 	c1937 	 2950  	3B0018D076 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 12:25:18	 292 	c1937 	 2950  	01103FE70C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	13
T 	2022-02-09 14:43:04	 413 	c1937 	 2950 
S
D 	2022-02-09 15:34:33	 463 	c1937 	 2950  	0000000000 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	165 	155 	37843
D 	2022-02-09 14:38:07	 392 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	24835
D 	2022-02-09 12:59:16	 993 	c1937 	 2950  	01103FE558 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	        11111111 	8 	8 	17567
D 	2022-02-09 10:09:48	 891 	c1937 	 2950  	3B00193EAD 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	12
D 	2022-02-09 10:09:28	 837 	c1937 	 2950  	01103F4B02 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	11
D 	2022-02-09 11:16:48	 789 	c1937 	 2950  	01103FE66A 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	44
D 	2022-02-09 12:25:05	  20 	c1937 	 2950  	01103FE02C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	2137
D 	2022-02-09 12:16:41	 115 	c1937 	 2950  	01103FC5AA 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	52
D 	2022-02-09 14:46:55	 121 	c1937 	 2950  	01103FB7C4 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	8693
D 	2022-02-09 12:22:49	 918 	c1937 	 2950  	3B00190811 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	9
D 	2022-02-09 12:23:10	 290 	c1937 	 2950  	3B0018D076 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 12:25:18	 292 	c1937 	 2950  	01103FE70C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	13
D 	2022-02-09 14:58:05	 468 	c1937 	 2950  	01103FC949 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 14:58:23	 766 	c1937 	 2950  	01103FD2FF 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
T 	2022-02-09 15:34:34	 436 	c1937 	 2950 
S
D 	2022-02-09 15:37:13	 321 	c1937 	 2966  	0000000000 	2966 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	181 	170 	38003
D 	2022-02-09 14:38:07	 392 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	24835
D 	2022-02-09 12:59:16	 993 	c1937 	 2950  	01103FE558 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	        11111111 	8 	8 	17567
D 	2022-02-09 10:09:48	 891 	c1937 	 2950  	3B00193EAD 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	12
D 	2022-02-09 10:09:28	 837 	c1937 	 2950  	01103F4B02 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	11
D 	2022-02-09 11:16:48	 789 	c1937 	 2950  	01103FE66A 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	44
D 	2022-02-09 12:25:05	  20 	c1937 	 2950  	01103FE02C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	2137
D 	2022-02-09 12:16:41	 115 	c1937 	 2950  	01103FC5AA 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	52
D 	2022-02-09 14:46:55	 121 	c1937 	 2950  	01103FB7C4 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	8693
D 	2022-02-09 12:22:49	 918 	c1937 	 2950  	3B00190811 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	9
D 	2022-02-09 12:23:10	 290 	c1937 	 2950  	3B0018D076 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 12:25:18	 292 	c1937 	 2950  	01103FE70C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	13
D 	2022-02-09 14:58:05	 468 	c1937 	 2950  	01103FC949 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 14:58:23	 766 	c1937 	 2950  	01103FD2FF 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 15:35:42	 294 	c1937 	 2951  	0300024FEF 	2951 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	50
T 	2022-02-09 15:37:15	 285 	c1937 	 2967 
S
D 	2022-02-09 15:38:23	 930 	c1937 	 2987  	0000000000 	2987 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	202 	190 	38073
D 	2022-02-09 14:38:07	 392 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	24835
D 	2022-02-09 12:59:16	 993 	c1937 	 2950  	01103FE558 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	        11111111 	8 	8 	17567
D 	2022-02-09 10:09:48	 891 	c1937 	 2950  	3B00193EAD 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	12
D 	2022-02-09 10:09:28	 837 	c1937 	 2950  	01103F4B02 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	11
D 	2022-02-09 11:16:48	 789 	c1937 	 2950  	01103FE66A 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	44
D 	2022-02-09 12:25:05	  20 	c1937 	 2950  	01103FE02C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	2137
D 	2022-02-09 12:16:41	 115 	c1937 	 2950  	01103FC5AA 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	52
D 	2022-02-09 14:46:55	 121 	c1937 	 2950  	01103FB7C4 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	8693
D 	2022-02-09 12:22:49	 918 	c1937 	 2950  	3B00190811 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	9
D 	2022-02-09 12:23:10	 290 	c1937 	 2950  	3B0018D076 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 12:25:18	 292 	c1937 	 2950  	01103FE70C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	13
D 	2022-02-09 14:58:05	 468 	c1937 	 2950  	01103FC949 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 14:58:23	 766 	c1937 	 2950  	01103FD2FF 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 15:35:42	 294 	c1937 	 2951  	0300024FEF 	2951 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	50
T 	2022-02-09 15:38:24	 313 	c1937 	 2987 
S
D 	2022-02-09 15:38:54	  97 	c1937 	 3004  	0000000000 	3004 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	219 	206 	38104
D 	2022-02-09 14:38:07	 392 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	24835
D 	2022-02-09 12:59:16	 993 	c1937 	 2950  	01103FE558 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	        11111111 	8 	8 	17567
D 	2022-02-09 10:09:48	 891 	c1937 	 2950  	3B00193EAD 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	12
D 	2022-02-09 10:09:28	 837 	c1937 	 2950  	01103F4B02 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	11
D 	2022-02-09 11:16:48	 789 	c1937 	 2950  	01103FE66A 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	44
D 	2022-02-09 12:25:05	  20 	c1937 	 2950  	01103FE02C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	2137
D 	2022-02-09 12:16:41	 115 	c1937 	 2950  	01103FC5AA 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	52
D 	2022-02-09 14:46:55	 121 	c1937 	 2950  	01103FB7C4 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	8693
D 	2022-02-09 12:22:49	 918 	c1937 	 2950  	3B00190811 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	9
D 	2022-02-09 12:23:10	 290 	c1937 	 2950  	3B0018D076 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 12:25:18	 292 	c1937 	 2950  	01103FE70C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	13
D 	2022-02-09 14:58:05	 468 	c1937 	 2950  	01103FC949 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 14:58:23	 766 	c1937 	 2950  	01103FD2FF 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 15:35:42	 294 	c1937 	 2951  	0300024FEF 	2951 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	50
T 	2022-02-09 15:38:54	 974 	c1937 	 3004 
S
D 	2022-02-09 15:39:17	 277 	c1937 	 3025  	0000000000 	3025 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	240 	226 	38127
D 	2022-02-09 14:38:07	 392 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	24835
D 	2022-02-09 12:59:16	 993 	c1937 	 2950  	01103FE558 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	        11111111 	8 	8 	17567
D 	2022-02-09 10:09:48	 891 	c1937 	 2950  	3B00193EAD 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	12
D 	2022-02-09 10:09:28	 837 	c1937 	 2950  	01103F4B02 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	11
D 	2022-02-09 11:16:48	 789 	c1937 	 2950  	01103FE66A 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	44
D 	2022-02-09 12:25:05	  20 	c1937 	 2950  	01103FE02C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	2137
D 	2022-02-09 12:16:41	 115 	c1937 	 2950  	01103FC5AA 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	52
D 	2022-02-09 14:46:55	 121 	c1937 	 2950  	01103FB7C4 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	8693
D 	2022-02-09 12:22:49	 918 	c1937 	 2950  	3B00190811 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	9
D 	2022-02-09 12:23:10	 290 	c1937 	 2950  	3B0018D076 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 12:25:18	 292 	c1937 	 2950  	01103FE70C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	13
D 	2022-02-09 14:58:05	 468 	c1937 	 2950  	01103FC949 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 14:58:23	 766 	c1937 	 2950  	01103FD2FF 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 15:35:42	 294 	c1937 	 2951  	0300024FEF 	2951 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	50
T 	2022-02-09 15:39:18	   6 	c1937 	 3025 
S
D 	2022-02-09 15:39:34	 194 	c1937 	 3046  	0000000000 	3046 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	261 	245 	38144
D 	2022-02-09 14:38:07	 392 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	24835
D 	2022-02-09 12:59:16	 993 	c1937 	 2950  	01103FE558 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	        11111111 	8 	8 	17567
D 	2022-02-09 10:09:48	 891 	c1937 	 2950  	3B00193EAD 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	12
D 	2022-02-09 10:09:28	 837 	c1937 	 2950  	01103F4B02 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	11
D 	2022-02-09 11:16:48	 789 	c1937 	 2950  	01103FE66A 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	44
D 	2022-02-09 12:25:05	  20 	c1937 	 2950  	01103FE02C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	2137
D 	2022-02-09 12:16:41	 115 	c1937 	 2950  	01103FC5AA 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	52
D 	2022-02-09 14:46:55	 121 	c1937 	 2950  	01103FB7C4 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	8693
D 	2022-02-09 12:22:49	 918 	c1937 	 2950  	3B00190811 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	9
D 	2022-02-09 12:23:10	 290 	c1937 	 2950  	3B0018D076 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 12:25:18	 292 	c1937 	 2950  	01103FE70C 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	13
D 	2022-02-09 14:58:05	 468 	c1937 	 2950  	01103FC949 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 14:58:23	 766 	c1937 	 2950  	01103FD2FF 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	10
D 	2022-02-09 15:35:42	 294 	c1937 	 2951  	0300024FEF 	2951 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	50
T 	2022-02-09 15:39:36	   7 	c1937 	 3046 
S
D 	2022-02-09 15:40:19	 985 	c1937 	 3064  	0000000000 	3064 	c   0 	   0 	c1937 	c0 	0 	0 	1111111111111111 	279 	262 	38189
D 	2022-02-09 14:38:07	 392 	c1937 	 2950  	01103FE3B3 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	   1111111111111 	13 	13 	24835
D 	2022-02-09 12:59:16	 993 	c1937 	 2950  	01103FE558 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	        11111111 	8 	8 	17567
D 	2022-02-09 10:09:48	 891 	c1937 	 2950  	3B00193EAD 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	              11 	2 	2 	12
D 	2022-02-09 10:09:28	 837 	c1937 	 2950  	01103F4B02 	2950 	c   0 	   0 	c1937 	c0 	0 	0 	               1 	1 	1 	11
