F 	Date            	Hmsec 	ID   	Event 	Old 	New 	Strain 	~Weight
T 	2022-02-07 11:07:08	 255 	c1937 	 2899 
S
D 	2022-02-07 11:07:34	 182 	c1937 	 2899 	d   	u    	200042 	   28
D 	2022-02-07 11:07:35	 658 	c1937 	 2900 	u   	d    	231006 	  102
D 	2022-02-07 11:07:35	 707 	c1937 	 2900 	u   	d    	231006 	  102
D 	2022-02-07 11:07:35	 757 	c1937 	 2900 	u   	d    	231006 	  102
D 	2022-02-07 11:07:35	 807 	c1937 	 2900 	u   	d    	231006 	  102
D 	2022-02-07 11:07:35	 908 	c1937 	 2900 	d   	u    	186355 	   -4
D 	2022-02-07 11:08:26	 784 	c1937 	 2901 	u   	d    	284796 	  232
D 	2022-02-07 11:08:26	 833 	c1937 	 2901 	u   	d    	284796 	  232
D 	2022-02-07 11:08:58	 235 	c1937 	 2901 	d   	u    	203133 	    0
D 	2022-02-07 11:09:00	 787 	c1937 	 2902 	u   	d    	249717 	  120
D 	2022-02-07 11:09:00	 835 	c1937 	 2902 	u   	d    	249717 	  120
D 	2022-02-07 11:09:00	 885 	c1937 	 2902 	u   	d    	249717 	  120
D 	2022-02-07 11:09:00	 935 	c1937 	 2902 	u   	d    	249717 	  120
D 	2022-02-07 11:09:10	 434 	c1937 	 2902 	d   	u    	209117 	   14
D 	2022-02-07 11:09:15	   8 	c1937 	 2903 	u   	d    	340423 	  335
D 	2022-02-07 11:09:15	  56 	c1937 	 2903 	u   	d    	340423 	  335
D 	2022-02-07 11:09:15	 858 	c1937 	 2903 	d   	u    	216395 	   29
D 	2022-02-07 11:09:17	 210 	c1937 	 2904 	u   	d    	312180 	  266
D 	2022-02-07 11:09:17	 258 	c1937 	 2904 	u   	d    	312180 	  266
D 	2022-02-07 11:09:18	 136 	c1937 	 2904 	d   	u    	210414 	   14
D 	2022-02-07 11:09:21	 107 	c1937 	 2905 	u   	d    	284612 	  194
D 	2022-02-07 11:09:21	 156 	c1937 	 2905 	u   	d    	284612 	  194
D 	2022-02-07 11:09:21	1007 	c1937 	 2905 	d   	u    	216441 	   24
D 	2022-02-07 11:09:44	 584 	c1937 	 2906 	u   	d    	267863 	  154
D 	2022-02-07 11:09:44	 633 	c1937 	 2906 	u   	d    	267863 	  154
D 	2022-02-07 11:09:46	  86 	c1937 	 2906 	d   	u    	208059 	    6
D 	2022-02-07 11:10:34	 432 	c1937 	 2907 	u   	d    	367695 	  401
D 	2022-02-07 11:10:34	 481 	c1937 	 2907 	u   	d    	367695 	  401
D 	2022-02-07 11:10:35	 408 	c1937 	 2907 	d   	u    	215077 	   23
D 	2022-02-07 11:10:36	 934 	c1937 	 2908 	u   	d    	274677 	  171
D 	2022-02-07 11:10:36	 983 	c1937 	 2908 	u   	d    	274677 	  171
D 	2022-02-07 11:10:37	 910 	c1937 	 2908 	d   	u    	214015 	   21
T 	2022-02-07 11:10:40	 597 	c1937 	 2908 
S
D 	2022-02-07 11:10:41	 220 	c1937 	 2909 	u   	d    	282521 	  185
D 	2022-02-07 11:10:41	 269 	c1937 	 2909 	u   	d    	282521 	  185
D 	2022-02-07 11:10:42	  75 	c1937 	 2909 	d   	u    	213556 	   11
D 	2022-02-07 11:11:30	 937 	c1937 	 2910 	u   	d    	250064 	  104
D 	2022-02-07 11:11:30	 985 	c1937 	 2910 	u   	d    	250064 	  104
D 	2022-02-07 11:11:31	 752 	c1937 	 2910 	d   	u    	212764 	   10
D 	2022-02-07 11:11:34	 430 	c1937 	 2911 	u   	d    	327020 	  296
D 	2022-02-07 11:11:34	 478 	c1937 	 2911 	u   	d    	327020 	  296
D 	2022-02-07 11:11:35	 455 	c1937 	 2911 	d   	u    	218453 	   19
D 	2022-02-07 11:11:51	 208 	c1937 	 2912 	u   	d    	209303 	  530
D 	2022-02-07 11:11:51	 257 	c1937 	 2912 	u   	d    	209303 	  530
D 	2022-02-07 11:11:51	 307 	c1937 	 2912 	u   	d    	209303 	  530
D 	2022-02-07 11:11:51	 357 	c1937 	 2912 	u   	d    	209303 	  530
D 	2022-02-07 11:11:52	 234 	c1937 	 2912 	d   	u    	209100 	    0
D 	2022-02-07 11:11:54	 636 	c1937 	 2913 	u   	d    	306984 	  247
D 	2022-02-07 11:11:54	 685 	c1937 	 2913 	u   	d    	306984 	  247
D 	2022-02-07 11:11:54	 735 	c1937 	 2913 	u   	d    	306984 	  247
D 	2022-02-07 11:11:54	 785 	c1937 	 2913 	u   	d    	306984 	  247
D 	2022-02-07 11:12:04	 584 	c1937 	 2913 	d   	u    	213119 	    9
D 	2022-02-07 11:12:09	 306 	c1937 	 2914 	u   	d    	248850 	   97
D 	2022-02-07 11:12:09	 355 	c1937 	 2914 	u   	d    	248850 	   97
D 	2022-02-07 11:12:10	 182 	c1937 	 2914 	d   	u    	218811 	   23
D 	2022-02-07 11:22:07	 854 	c1937 	 2915 	u   	d    	247396 	   91
D 	2022-02-07 11:22:07	 903 	c1937 	 2915 	u   	d    	247396 	   91
D 	2022-02-07 11:22:09	 983 	c1937 	 2915 	d   	u    	214896 	   10
T 	2022-02-07 11:22:10	  45 	c1937 	 2915 
S
D 	2022-02-07 11:23:57	 860 	c1937 	 2916 	u   	d    	273116 	  151
D 	2022-02-07 11:23:57	 909 	c1937 	 2916 	u   	d    	273116 	  151
D 	2022-02-07 11:23:57	 959 	c1937 	 2916 	u   	d    	273116 	  151
D 	2022-02-07 11:24:00	  35 	c1937 	 2916 	d   	u    	217686 	   12
D 	2022-02-07 11:25:01	1009 	c1937 	 2917 	u   	d    	273464 	  152
D 	2022-02-07 11:25:02	  34 	c1937 	 2917 	u   	d    	273464 	  152
D 	2022-02-07 11:25:02	  84 	c1937 	 2917 	u   	d    	273464 	  152
D 	2022-02-07 11:25:02	 134 	c1937 	 2917 	u   	d    	273464 	  152
D 	2022-02-07 11:26:11	 960 	c1937 	 2917 	d   	u    	218621 	   15
D 	2022-02-07 11:32:00	 684 	c1937 	 2918 	u   	d    	274891 	  150
D 	2022-02-07 11:32:00	 733 	c1937 	 2918 	u   	d    	274891 	  150
D 	2022-02-07 11:32:00	 783 	c1937 	 2918 	u   	d    	274891 	  150
D 	2022-02-07 11:32:00	 833 	c1937 	 2918 	u   	d    	274891 	  150
D 	2022-02-07 11:32:10	 384 	c1937 	 2918 	d   	u    	225734 	   24
D 	2022-02-07 11:33:56	 937 	c1937 	 2919 	u   	d    	267225 	  129
D 	2022-02-07 11:33:56	 986 	c1937 	 2919 	u   	d    	267225 	  129
D 	2022-02-07 11:33:57	  12 	c1937 	 2919 	u   	d    	267225 	  129
D 	2022-02-07 11:33:57	  62 	c1937 	 2919 	u   	d    	267225 	  129
T 	2022-02-07 11:36:56	 601 	c1937 	 2919 
S
D 	2022-02-07 11:39:08	  33 	c1937 	 2919 	d   	u    	224729 	   20
D 	2022-02-07 12:11:06	 531 	c1937 	 2920 	u   	d    	285415 	  176
D 	2022-02-07 12:11:06	 580 	c1937 	 2920 	u   	d    	285415 	  176
D 	2022-02-07 12:11:06	 630 	c1937 	 2920 	u   	d    	285415 	  176
D 	2022-02-07 12:11:06	 680 	c1937 	 2920 	u   	d    	285415 	  176
D 	2022-02-07 12:11:07	 857 	c1937 	 2920 	d   	u    	227984 	   29
D 	2022-02-07 12:11:18	 733 	c1937 	 2921 	u   	d    	301366 	  217
D 	2022-02-07 12:11:18	 782 	c1937 	 2921 	u   	d    	301366 	  217
D 	2022-02-07 12:11:18	 832 	c1937 	 2921 	u   	d    	301366 	  217
D 	2022-02-07 12:11:18	 882 	c1937 	 2921 	u   	d    	301366 	  217
D 	2022-02-07 12:11:24	  85 	c1937 	 2921 	d   	u    	227147 	   27
D 	2022-02-07 12:12:36	 885 	c1937 	 2922 	u   	d    	254291 	   96
D 	2022-02-07 12:12:36	 934 	c1937 	 2922 	u   	d    	254291 	   96
D 	2022-02-07 12:12:36	 984 	c1937 	 2922 	u   	d    	254291 	   96
D 	2022-02-07 12:12:37	  10 	c1937 	 2922 	u   	d    	254291 	   96
T 	2022-02-07 12:12:41	 414 	c1937 	 2922 
S
D 	2022-02-07 12:13:02	 635 	c1937 	 2922 	d   	u    	228269 	   29
D 	2022-02-07 12:13:06	  82 	c1937 	 2923 	u   	d    	289422 	  186
D 	2022-02-07 12:13:06	 131 	c1937 	 2923 	u   	d    	289422 	  186
D 	2022-02-07 12:13:06	 181 	c1937 	 2923 	u   	d    	289422 	  186
D 	2022-02-07 12:13:08	 534 	c1937 	 2923 	d   	u    	227992 	   29
D 	2022-02-07 12:13:53	 263 	c1937 	 2924 	u   	d    	279837 	  162
D 	2022-02-07 12:13:53	 312 	c1937 	 2924 	u   	d    	279837 	  162
D 	2022-02-07 12:13:53	 362 	c1937 	 2924 	u   	d    	279837 	  162
D 	2022-02-07 12:13:53	 370 	c1937 	 2924 	u   	d    	279837 	  162
D 	2022-02-07 12:13:56	 987 	c1937 	 2924 	d   	u    	228133 	   29
D 	2022-02-07 12:13:58	 682 	c1937 	 2925 	u   	d    	252317 	   91
D 	2022-02-07 12:13:58	 730 	c1937 	 2925 	u   	d    	252317 	   91
D 	2022-02-07 12:13:58	 780 	c1937 	 2925 	u   	d    	252317 	   91
D 	2022-02-07 12:13:58	 830 	c1937 	 2925 	u   	d    	252317 	   91
D 	2022-02-07 12:14:00	 634 	c1937 	 2925 	d   	u    	227637 	   28
D 	2022-02-07 12:14:20	 881 	c1937 	 2926 	u   	d    	262616 	  118
D 	2022-02-07 12:14:20	 930 	c1937 	 2926 	u   	d    	262616 	  118
D 	2022-02-07 12:14:20	 980 	c1937 	 2926 	u   	d    	262616 	  118
D 	2022-02-07 12:14:21	   6 	c1937 	 2926 	u   	d    	262616 	  118
D 	2022-02-07 12:14:49	 811 	c1937 	 2926 	d   	u    	228254 	   29
D 	2022-02-07 12:16:30	 283 	c1937 	 2927 	u   	d    	295762 	  203
D 	2022-02-07 12:16:30	 332 	c1937 	 2927 	u   	d    	295762 	  203
D 	2022-02-07 12:16:30	 382 	c1937 	 2927 	u   	d    	295762 	  203
D 	2022-02-07 12:16:30	 432 	c1937 	 2927 	u   	d    	295762 	  203
T 	2022-02-07 12:23:01	 928 	c1937 	 2927 
S
D 	2022-02-07 13:16:25	 109 	c1937 	 2927 	d   	u    	227569 	   28
D 	2022-02-07 13:29:36	 635 	c1937 	 2928 	u   	d    	304860 	  226
D 	2022-02-07 13:29:36	 684 	c1937 	 2928 	u   	d    	304860 	  226
T 	2022-02-07 13:32:03	 922 	c1937 	 2928 
S
D 	2022-02-07 17:12:12	 584 	c1937 	 2928 	d   	u    	 -505 	 -556
D 	2022-02-07 17:12:12	 634 	c1937 	 2929 	u   	d    	6255615 	15481
D 	2022-02-07 17:12:12	 683 	c1937 	 2929 	u   	d    	6255615 	15481
D 	2022-02-07 17:12:12	 733 	c1937 	 2929 	u   	d    	6255615 	15481
D 	2022-02-07 17:12:12	 783 	c1937 	 2929 	u   	d    	6255615 	15481
T 	2022-02-07 17:30:32	 618 	c1937 	 2929 
S
D 	2022-02-07 18:30:00	 534 	c1937 	 2929 	d   	u    	227017 	   26
T 	2022-02-07 18:34:32	 452 	c1937 	 2929 
S
D 	2022-02-07 18:40:11	  62 	c1937 	 2930 	u   	d    	248446 	   81
D 	2022-02-07 18:40:11	 111 	c1937 	 2930 	u   	d    	248446 	   81
D 	2022-02-07 18:40:11	 161 	c1937 	 2930 	u   	d    	248446 	   81
D 	2022-02-07 18:40:11	 211 	c1937 	 2930 	u   	d    	248446 	   81
T 	2022-02-07 19:38:02	 482 	c1937 	 2930 
S
D 	2022-02-08 01:54:21	 758 	c1937 	 2930 	d   	u    	227382 	   27
D 	2022-02-08 01:58:51	 260 	c1937 	 2931 	u   	d    	263256 	  119
D 	2022-02-08 01:58:51	 309 	c1937 	 2931 	u   	d    	263256 	  119
D 	2022-02-08 01:58:51	 359 	c1937 	 2931 	u   	d    	263256 	  119
D 	2022-02-08 01:58:51	 409 	c1937 	 2931 	u   	d    	263256 	  119
T 	2022-02-08 02:07:32	 553 	c1937 	 2931 
S
D 	2022-02-08 02:14:49	 607 	c1937 	 2931 	d   	u    	171486 	 -115
D 	2022-02-08 02:15:16	 434 	c1937 	 2932 	u   	d    	254925 	   98
D 	2022-02-08 02:15:16	 483 	c1937 	 2932 	u   	d    	254925 	   98
D 	2022-02-08 02:15:16	 533 	c1937 	 2932 	u   	d    	254925 	   98
D 	2022-02-08 02:15:16	 583 	c1937 	 2932 	u   	d    	254925 	   98
D 	2022-02-08 02:30:34	 437 	c1937 	 2932 	d   	u    	223326 	   17
D 	2022-02-08 02:30:37	 109 	c1937 	 2933 	u   	d    	250489 	   86
D 	2022-02-08 02:30:37	 157 	c1937 	 2933 	u   	d    	250489 	   86
D 	2022-02-08 02:30:37	 207 	c1937 	 2933 	u   	d    	250489 	   86
D 	2022-02-08 02:30:37	 257 	c1937 	 2933 	u   	d    	250489 	   86
D 	2022-02-08 02:33:55	  13 	c1937 	 2933 	d   	u    	226737 	   26
D 	2022-02-08 02:35:39	 260 	c1937 	 2934 	u   	d    	248357 	   81
D 	2022-02-08 02:35:39	 308 	c1937 	 2934 	u   	d    	248357 	   81
D 	2022-02-08 02:35:39	 358 	c1937 	 2934 	u   	d    	248357 	   81
D 	2022-02-08 02:35:39	 408 	c1937 	 2934 	u   	d    	248357 	   81
D 	2022-02-08 02:36:19	 906 	c1937 	 2934 	d   	u    	218694 	    5
D 	2022-02-08 02:36:25	 312 	c1937 	 2935 	u   	d    	260893 	  113
D 	2022-02-08 02:36:25	 361 	c1937 	 2935 	u   	d    	260893 	  113
D 	2022-02-08 02:36:25	 366 	c1937 	 2935 	u   	d    	260893 	  113
D 	2022-02-08 02:36:25	 372 	c1937 	 2935 	u   	d    	260893 	  113
D 	2022-02-08 02:54:16	 636 	c1937 	 2935 	d   	u    	208020 	  -21
T 	2022-02-08 02:57:32	 519 	c1937 	 2935 
S
D 	2022-02-08 02:59:00	 885 	c1937 	 2936 	u   	d    	254914 	   98
D 	2022-02-08 02:59:00	 934 	c1937 	 2936 	u   	d    	254914 	   98
D 	2022-02-08 02:59:00	 984 	c1937 	 2936 	u   	d    	254914 	   98
D 	2022-02-08 02:59:01	  10 	c1937 	 2936 	u   	d    	254914 	   98
D 	2022-02-08 02:59:53	 860 	c1937 	 2936 	d   	u    	223598 	   18
T 	2022-02-08 03:59:32	 410 	c1937 	 2936 
S
D 	2022-02-08 07:25:51	 910 	c1937 	 2937 	u   	d    	288545 	  184
D 	2022-02-08 07:25:51	 958 	c1937 	 2937 	u   	d    	288545 	  184
T 	2022-02-08 07:58:32	 920 	c1937 	 2937 
S
D 	2022-02-08 10:02:14	  31 	c1937 	 2937 	d   	u    	221804 	   13
D 	2022-02-08 10:02:14	 131 	c1937 	 2938 	u   	d    	249870 	   85
D 	2022-02-08 10:02:14	 180 	c1937 	 2938 	u   	d    	249870 	   85
D 	2022-02-08 10:02:14	 230 	c1937 	 2938 	u   	d    	249870 	   85
D 	2022-02-08 10:02:14	 280 	c1937 	 2938 	u   	d    	249870 	   85
T 	2022-02-08 10:30:32	 783 	c1937 	 2938 
S
D 	2022-02-08 10:47:06	 236 	c1937 	 2938 	d   	u    	214864 	   -4
D 	2022-02-08 10:47:06	 336 	c1937 	 2939 	u   	d    	256894 	  103
D 	2022-02-08 10:47:06	 384 	c1937 	 2939 	u   	d    	256894 	  103
D 	2022-02-08 10:47:06	 434 	c1937 	 2939 	u   	d    	256894 	  103
D 	2022-02-08 10:47:06	 484 	c1937 	 2939 	u   	d    	256894 	  103
D 	2022-02-08 10:51:25	 259 	c1937 	 2939 	d   	u    	227783 	   28
D 	2022-02-08 10:51:25	 359 	c1937 	 2940 	u   	d    	258126 	  106
D 	2022-02-08 10:51:25	 408 	c1937 	 2940 	u   	d    	258126 	  106
D 	2022-02-08 10:51:25	 458 	c1937 	 2940 	u   	d    	258126 	  106
D 	2022-02-08 10:51:25	 508 	c1937 	 2940 	u   	d    	258126 	  106
D 	2022-02-08 11:08:39	 560 	c1937 	 2940 	d   	u    	223263 	   17
D 	2022-02-08 11:08:39	 760 	c1937 	 2941 	u   	d    	264123 	  121
D 	2022-02-08 11:08:39	 809 	c1937 	 2941 	u   	d    	264123 	  121
D 	2022-02-08 11:08:39	 859 	c1937 	 2941 	u   	d    	264123 	  121
D 	2022-02-08 11:08:39	 909 	c1937 	 2941 	u   	d    	264123 	  121
T 	2022-02-08 11:21:32	 746 	c1937 	 2941 
S
D 	2022-02-08 11:22:27	1010 	c1937 	 2941 	d   	u    	218603 	    5
D 	2022-02-08 11:22:28	 186 	c1937 	 2942 	u   	d    	263015 	  119
D 	2022-02-08 11:22:28	 235 	c1937 	 2942 	u   	d    	263015 	  119
D 	2022-02-08 11:22:28	 285 	c1937 	 2942 	u   	d    	263015 	  119
D 	2022-02-08 11:22:28	 335 	c1937 	 2942 	u   	d    	263015 	  119
D 	2022-02-08 11:50:35	 960 	c1937 	 2942 	d   	u    	183311 	  -85
D 	2022-02-08 11:50:36	 136 	c1937 	 2943 	u   	d    	267321 	  130
D 	2022-02-08 11:50:36	 185 	c1937 	 2943 	u   	d    	267321 	  130
D 	2022-02-08 11:50:36	 235 	c1937 	 2943 	u   	d    	267321 	  130
D 	2022-02-08 11:50:36	 285 	c1937 	 2943 	u   	d    	267321 	  130
D 	2022-02-08 12:09:21	 607 	c1937 	 2943 	d   	u    	228137 	   29
D 	2022-02-08 12:09:21	 807 	c1937 	 2944 	u   	d    	270630 	  138
D 	2022-02-08 12:09:21	 855 	c1937 	 2944 	u   	d    	270630 	  138
D 	2022-02-08 12:09:21	 905 	c1937 	 2944 	u   	d    	270630 	  138
D 	2022-02-08 12:09:21	 955 	c1937 	 2944 	u   	d    	270630 	  138
T 	2022-02-08 12:11:32	 693 	c1937 	 2944 
S
D 	2022-02-08 14:55:29	 160 	c1937 	 2944 	d   	u    	 -504 	 -556
D 	2022-02-08 14:55:29	 260 	c1937 	 2945 	u   	d    	270734 	  138
D 	2022-02-08 14:55:29	 308 	c1937 	 2945 	u   	d    	270734 	  138
D 	2022-02-08 14:55:29	 358 	c1937 	 2945 	u   	d    	270734 	  138
D 	2022-02-08 14:55:29	 408 	c1937 	 2945 	u   	d    	270734 	  138
T 	2022-02-08 15:24:32	 672 	c1937 	 2945 
S
D 	2022-02-08 19:37:33	 112 	c1937 	 2945 	d   	u    	 -505 	 -556
D 	2022-02-08 19:37:33	 312 	c1937 	 2946 	u   	d    	254396 	   96
D 	2022-02-08 19:37:33	 361 	c1937 	 2946 	u   	d    	254396 	   96
D 	2022-02-08 19:37:33	 365 	c1937 	 2946 	u   	d    	254396 	   96
D 	2022-02-08 19:37:33	 370 	c1937 	 2946 	u   	d    	254396 	   96
T 	2022-02-08 19:51:02	 640 	c1937 	 2946 
S
D 	2022-02-08 20:41:23	 859 	c1937 	 2946 	d   	u    	227090 	   26
T 	2022-02-08 20:57:02	 441 	c1937 	 2946 
S
D 	2022-02-09 05:03:50	 684 	c1937 	 2947 	u   	d    	262374 	  117
D 	2022-02-09 05:03:50	 733 	c1937 	 2947 	u   	d    	262374 	  117
D 	2022-02-09 05:03:50	 783 	c1937 	 2947 	u   	d    	262374 	  117
D 	2022-02-09 05:03:50	 833 	c1937 	 2947 	u   	d    	262374 	  117
D 	2022-02-09 05:03:51	 260 	c1937 	 2947 	d   	u    	227771 	   28
T 	2022-02-09 05:53:32	 395 	c1937 	 2947 
S
D 	2022-02-09 07:44:12	 287 	c1937 	 2948 	u   	d    	287384 	  181
D 	2022-02-09 07:44:12	 336 	c1937 	 2948 	u   	d    	287384 	  181
T 	2022-02-09 07:49:32	 862 	c1937 	 2948 
S
D 	2022-02-09 07:53:26	 634 	c1937 	 2948 	d   	u    	211514 	  -12
D 	2022-02-09 08:06:28	 237 	c1937 	 2949 	u   	d    	273732 	  146
D 	2022-02-09 08:06:28	 285 	c1937 	 2949 	u   	d    	273732 	  146
D 	2022-02-09 08:06:28	 335 	c1937 	 2949 	u   	d    	273732 	  146
D 	2022-02-09 08:06:28	 385 	c1937 	 2949 	u   	d    	273732 	  146
D 	2022-02-09 08:14:31	 212 	c1937 	 2949 	d   	u    	228167 	   29
D 	2022-02-09 08:41:28	 487 	c1937 	 2950 	u   	d    	296354 	  204
D 	2022-02-09 08:41:28	 535 	c1937 	 2950 	u   	d    	296354 	  204
T 	2022-02-09 08:41:31	 310 	c1937 	 2950 
S
D 	2022-02-09 15:35:10	 232 	c1937 	 2950 	d   	u    	177636 	  -99
D 	2022-02-09 15:35:10	 382 	c1937 	 2951 	u   	d    	262694 	  118
D 	2022-02-09 15:35:10	 431 	c1937 	 2951 	u   	d    	262694 	  118
D 	2022-02-09 15:35:10	 481 	c1937 	 2951 	u   	d    	262694 	  118
D 	2022-02-09 15:35:10	 531 	c1937 	 2951 	u   	d    	262694 	  118
D 	2022-02-09 15:35:42	 336 	c1937 	 2951 	d   	u    	175764 	 -104
D 	2022-02-09 15:35:45	 207 	c1937 	 2952 	u   	d    	248210 	   81
D 	2022-02-09 15:35:45	 256 	c1937 	 2952 	u   	d    	248210 	   81
D 	2022-02-09 15:35:45	 306 	c1937 	 2952 	u   	d    	248210 	   81
D 	2022-02-09 15:35:45	 356 	c1937 	 2952 	u   	d    	248210 	   81
D 	2022-02-09 15:35:52	 332 	c1937 	 2952 	d   	u    	208802 	  -19
D 	2022-02-09 15:35:53	 958 	c1937 	 2953 	u   	d    	251714 	   90
D 	2022-02-09 15:35:53	1007 	c1937 	 2953 	u   	d    	251714 	   90
D 	2022-02-09 15:35:54	  33 	c1937 	 2953 	u   	d    	251714 	   90
D 	2022-02-09 15:35:54	  83 	c1937 	 2953 	u   	d    	251714 	   90
D 	2022-02-09 15:35:54	 684 	c1937 	 2953 	d   	u    	223676 	   18
D 	2022-02-09 15:35:55	 560 	c1937 	 2954 	u   	d    	260418 	  112
D 	2022-02-09 15:35:55	 609 	c1937 	 2954 	u   	d    	260418 	  112
D 	2022-02-09 15:35:55	 659 	c1937 	 2954 	u   	d    	260418 	  112
D 	2022-02-09 15:35:55	 709 	c1937 	 2954 	u   	d    	260418 	  112
D 	2022-02-09 15:36:05	 161 	c1937 	 2954 	d   	u    	215931 	   -1
D 	2022-02-09 15:36:06	 180 	c1937 	 2955 	u   	d    	266131 	  127
D 	2022-02-09 15:36:06	 228 	c1937 	 2955 	u   	d    	266131 	  127
D 	2022-02-09 15:36:06	 278 	c1937 	 2955 	u   	d    	266131 	  127
D 	2022-02-09 15:36:06	 328 	c1937 	 2955 	u   	d    	266131 	  127
D 	2022-02-09 15:36:07	 806 	c1937 	 2955 	d   	u    	226154 	   24
D 	2022-02-09 15:36:07	1006 	c1937 	 2956 	u   	d    	249179 	   83
D 	2022-02-09 15:36:08	  30 	c1937 	 2956 	u   	d    	249179 	   83
D 	2022-02-09 15:36:08	  80 	c1937 	 2956 	u   	d    	249179 	   83
D 	2022-02-09 15:36:08	 130 	c1937 	 2956 	u   	d    	249179 	   83
D 	2022-02-09 15:36:09	 958 	c1937 	 2956 	d   	u    	225335 	   22
D 	2022-02-09 15:36:20	 835 	c1937 	 2957 	u   	d    	257858 	  105
D 	2022-02-09 15:36:20	 883 	c1937 	 2957 	u   	d    	257858 	  105
D 	2022-02-09 15:36:20	 933 	c1937 	 2957 	u   	d    	257858 	  105
D 	2022-02-09 15:36:20	 983 	c1937 	 2957 	u   	d    	257858 	  105
D 	2022-02-09 15:36:21	  11 	c1937 	 2957 	d   	u    	200189 	  -41
D 	2022-02-09 15:36:21	 211 	c1937 	 2958 	u   	d    	250227 	   86
D 	2022-02-09 15:36:21	 259 	c1937 	 2958 	u   	d    	250227 	   86
D 	2022-02-09 15:36:21	 309 	c1937 	 2958 	u   	d    	250227 	   86
D 	2022-02-09 15:36:21	 359 	c1937 	 2958 	u   	d    	250227 	   86
D 	2022-02-09 15:36:21	 911 	c1937 	 2958 	d   	u    	193745 	  -58
D 	2022-02-09 15:36:21	1011 	c1937 	 2959 	u   	d    	264985 	  124
D 	2022-02-09 15:36:22	  35 	c1937 	 2959 	u   	d    	264985 	  124
D 	2022-02-09 15:36:22	  85 	c1937 	 2959 	u   	d    	264985 	  124
D 	2022-02-09 15:36:22	 135 	c1937 	 2959 	u   	d    	264985 	  124
D 	2022-02-09 15:36:22	 637 	c1937 	 2959 	d   	u    	219866 	    8
D 	2022-02-09 15:36:23	 113 	c1937 	 2960 	u   	d    	285819 	  177
D 	2022-02-09 15:36:23	 161 	c1937 	 2960 	u   	d    	285819 	  177
D 	2022-02-09 15:36:23	 211 	c1937 	 2960 	u   	d    	285819 	  177
D 	2022-02-09 15:36:23	 261 	c1937 	 2960 	u   	d    	285819 	  177
D 	2022-02-09 15:36:24	 884 	c1937 	 2960 	d   	u    	207722 	  -22
D 	2022-02-09 15:36:24	 934 	c1937 	 2961 	u   	d    	251085 	   88
D 	2022-02-09 15:36:24	 982 	c1937 	 2961 	u   	d    	251085 	   88
D 	2022-02-09 15:36:25	   8 	c1937 	 2961 	u   	d    	251085 	   88
D 	2022-02-09 15:36:25	  58 	c1937 	 2961 	u   	d    	251085 	   88
D 	2022-02-09 15:37:08	 379 	c1937 	 2961 	d   	u    	226678 	   25
D 	2022-02-09 15:37:08	 479 	c1937 	 2962 	u   	d    	294669 	  200
D 	2022-02-09 15:37:08	 527 	c1937 	 2962 	u   	d    	294669 	  200
D 	2022-02-09 15:37:08	 577 	c1937 	 2962 	u   	d    	294669 	  200
D 	2022-02-09 15:37:08	 627 	c1937 	 2962 	u   	d    	294669 	  200
D 	2022-02-09 15:37:09	1005 	c1937 	 2962 	d   	u    	222474 	   15
D 	2022-02-09 15:37:10	 181 	c1937 	 2963 	u   	d    	376536 	  410
D 	2022-02-09 15:37:10	 229 	c1937 	 2963 	u   	d    	376536 	  410
D 	2022-02-09 15:37:10	 279 	c1937 	 2963 	u   	d    	376536 	  410
D 	2022-02-09 15:37:10	 329 	c1937 	 2963 	u   	d    	376536 	  410
D 	2022-02-09 15:37:10	 631 	c1937 	 2963 	d   	u    	222175 	   14
D 	2022-02-09 15:37:10	 731 	c1937 	 2964 	u   	d    	309959 	  239
D 	2022-02-09 15:37:10	 779 	c1937 	 2964 	u   	d    	309959 	  239
D 	2022-02-09 15:37:10	 829 	c1937 	 2964 	u   	d    	309959 	  239
D 	2022-02-09 15:37:10	 879 	c1937 	 2964 	u   	d    	309959 	  239
D 	2022-02-09 15:37:11	 878 	c1937 	 2964 	d   	u    	221681 	   13
D 	2022-02-09 15:37:12	  45 	c1937 	 2965 	u   	d    	300308 	  214
D 	2022-02-09 15:37:12	  94 	c1937 	 2965 	u   	d    	300308 	  214
D 	2022-02-09 15:37:12	 144 	c1937 	 2965 	u   	d    	300308 	  214
D 	2022-02-09 15:37:12	 194 	c1937 	 2965 	u   	d    	300308 	  214
D 	2022-02-09 15:37:12	 949 	c1937 	 2965 	d   	u    	204153 	  -31
D 	2022-02-09 15:37:12	1012 	c1937 	 2966 	u   	d    	287825 	  182
D 	2022-02-09 15:37:13	  37 	c1937 	 2966 	u   	d    	287825 	  182
D 	2022-02-09 15:37:13	  87 	c1937 	 2966 	u   	d    	287825 	  182
D 	2022-02-09 15:37:13	 137 	c1937 	 2966 	u   	d    	287825 	  182
T 	2022-02-09 15:37:14	  77 	c1937 	 2966 
S
D 	2022-02-09 15:37:14	1015 	c1937 	 2966 	d   	u    	223765 	   18
D 	2022-02-09 15:37:15	 101 	c1937 	 2967 	u   	d    	315102 	  252
D 	2022-02-09 15:37:15	 149 	c1937 	 2967 	u   	d    	315102 	  252
D 	2022-02-09 15:37:15	 199 	c1937 	 2967 	u   	d    	315102 	  252
D 	2022-02-09 15:37:15	 249 	c1937 	 2967 	u   	d    	315102 	  252
