"chNtimeDate25"	"timeDate"	"RFID"
"A0212003210150120"	"003210150120"	"103FE558"
"A0201013210150120"	"013210150120"	"103FE558"
"A0207013210150120"	"013210150120"	"103FE558"
"A0212013210150120"	"013210150120"	"103FE558"
"A0201023210150120"	"023210150120"	"103FE558"
"A0207023210150120"	"023210150120"	"103FE558"
"A0205123210150120"	"123210150120"	"103FE319"
"A0211123210150120"	"123210150120"	"103FE319"
"A0200133210150120"	"133210150120"	"103FE319"
"A0205133210150120"	"133210150120"	"103FE319"
"A0210133210150120"	"133210150120"	"103FE319"
"A0200143210150120"	"143210150120"	"103FE319"
"A0205143210150120"	"143210150120"	"103FE319"
"A0210143210150120"	"143210150120"	"103FE319"
"A0200153210150120"	"153210150120"	"103FE319"
"A0215223210150120"	"223210150120"	"103F49C4"
"A0204233210150120"	"233210150120"	"103F49C4"
"A0211433210150120"	"433210150120"	"103FE558"
"A0201443210150120"	"443210150120"	"103FE558"
"A0206443210150120"	"443210150120"	"103FE558"
"A0211443210150120"	"443210150120"	"103FE558"
"A0200453210150120"	"453210150120"	"103FE558"
"A0206453210150120"	"453210150120"	"103FE558"
"A0203013310150120"	"013310150120"	"103F5720"
"A0210013310150120"	"013310150120"	"103F5720"
"A0204023310150120"	"023310150120"	"103F5720"
"A0209023310150120"	"023310150120"	"103F5720"
"A0214023310150120"	"023310150120"	"103F5720"
"A0213033310150120"	"033310150120"	"101730EB"
"A0203043310150120"	"043310150120"	"101730EB"
"A0208043310150120"	"043310150120"	"101730EB"
"A0213043310150120"	"043310150120"	"101730EB"
"A0203053310150120"	"053310150120"	"101730EB"
"A0208053310150120"	"053310150120"	"101730EB"
"A0213053310150120"	"053310150120"	"101730EB"
"A0206073310150120"	"073310150120"	"103FE558"
"A0212073310150120"	"073310150120"	"103FE558"
"A0201083310150120"	"083310150120"	"103FE558"
"A0206083310150120"	"083310150120"	"103FE558"
"A0211083310150120"	"083310150120"	"103FE558"
"A0215083310150120"	"083310150120"	"103FE558"
