"chNtimeDate25"	"timeDate"	"RFID"
"A0603152013190120"	"152013190120"	"103FA3DA"
"A0609152013190120"	"152013190120"	"103FA3DA"
"A0614152013190120"	"152013190120"	"103FA3DA"
"A0603162013190120"	"162013190120"	"103FA3DA"
"A0609162013190120"	"162013190120"	"103FA3DA"
"A0614162013190120"	"162013190120"	"103FA3DA"
"A0603172013190120"	"172013190120"	"103FA3DA"
"A0602402013190120"	"402013190120"	"103F7EA5"
"A0608442013190120"	"442013190120"	"103F9BDA"
"A0601512013190120"	"512013190120"	"103FA3DA"
"A0606512013190120"	"512013190120"	"103FA3DA"
"A0612512013190120"	"512013190120"	"103FA3DA"
"A0601522013190120"	"522013190120"	"103FA3DA"
"A0606522013190120"	"522013190120"	"103FA3DA"
"A0612522013190120"	"522013190120"	"103FA3DA"
"A0601532013190120"	"532013190120"	"103FA3DA"
"A0606532013190120"	"532013190120"	"103FA3DA"
"A0611532013190120"	"532013190120"	"103FA3DA"
"A0601542013190120"	"542013190120"	"103FA3DA"
"A0614032113190120"	"032113190120"	"103F9BDA"
"A0603042113190120"	"042113190120"	"103F9BDA"
"A0609042113190120"	"042113190120"	"103F9BDA"
"A0614042113190120"	"042113190120"	"103F9BDA"
"A0605312113190120"	"312113190120"	"103FA3DA"
"A0605322113190120"	"322113190120"	"103FA3DA"
"A0610322113190120"	"322113190120"	"103FA3DA"
"A0606552113190120"	"552113190120"	"103F9BDA"
"A0611552113190120"	"552113190120"	"103F9BDA"
"A0600562113190120"	"562113190120"	"103F9BDA"
"A0606562113190120"	"562113190120"	"103F9BDA"
"A0605232213190120"	"232213190120"	"103FA3DA"
"A0610232213190120"	"232213190120"	"103FA3DA"
"A0600242213190120"	"242213190120"	"103FA3DA"
"A0605242213190120"	"242213190120"	"103FA3DA"
"A0610242213190120"	"242213190120"	"103FA3DA"
"A0603372213190120"	"372213190120"	"103F9BDA"
"A0609372213190120"	"372213190120"	"103F9BDA"
"A0614372213190120"	"372213190120"	"103F9BDA"
"A0606402213190120"	"402213190120"	"103FE319"
"A0611402213190120"	"402213190120"	"103FE319"
"A0600412213190120"	"412213190120"	"103FE319"
"A0611562213190120"	"562213190120"	"103FA3DA"
"A0600572213190120"	"572213190120"	"103FA3DA"
"A0605572213190120"	"572213190120"	"103FA3DA"
"A0611572213190120"	"572213190120"	"103FA3DA"
"A0600582213190120"	"582213190120"	"103FA3DA"
"A0605582213190120"	"582213190120"	"103FA3DA"
"A0611582213190120"	"582213190120"	"103FA3DA"
"A0615012313190120"	"012313190120"	"1016B599"
"A0602082313190120"	"082313190120"	"103FE319"
"A0613082313190120"	"082313190120"	"103FE319"
"A0613452313190120"	"452313190120"	"103FA3DA"
"A0609462313190120"	"462313190120"	"103FA3DA"
"A0602552313190120"	"552313190120"	"103FE319"
"A0611202413190120"	"202413190120"	"103F9AC4"
"A0608102513190120"	"102513190120"	"103FE319"
"A0611342513190120"	"342513190120"	"103F9AC4"
"A0602022613190120"	"022613190120"	"10171394"
"A0613022613190120"	"022613190120"	"10171394"
"A0602032613190120"	"032613190120"	"10171394"
"A0600112613190120"	"112613190120"	"10172A7D"
"A0605112613190120"	"112613190120"	"10172A7D"
"A0610112613190120"	"112613190120"	"10172A7D"
"A0615112613190120"	"112613190120"	"10172A7D"
"A0605122613190120"	"122613190120"	"10172A7D"
"A0609132613190120"	"132613190120"	"1016FB74"
"A0615172613190120"	"172613190120"	"103F690C"
"A0610182613190120"	"182613190120"	"103F690C"
"A0604192613190120"	"192613190120"	"103F690C"
"A0615232613190120"	"232613190120"	"103FE319"
"A0600362613190120"	"362613190120"	"10171394"
"A0611362613190120"	"362613190120"	"10171394"
"A0600372613190120"	"372613190120"	"10171394"
"A0606372613190120"	"372613190120"	"10171394"
"A0611372613190120"	"372613190120"	"10171394"
"A0600382613190120"	"382613190120"	"10171394"
"A0605382613190120"	"382613190120"	"10171394"
"A0615462613190120"	"462613190120"	"10172A7D"
"A0611502613190120"	"502613190120"	"103F690C"
"A0600512613190120"	"512613190120"	"103F690C"
"A0605512613190120"	"512613190120"	"103F690C"
"A0611512613190120"	"512613190120"	"103F690C"
"A0605552613190120"	"552613190120"	"103F9AC4"
"A0603582613190120"	"582613190120"	"103FE319"
"A0608582613190120"	"582613190120"	"103FE319"
"A0614582613190120"	"582613190120"	"103FE319"
"A0615022713190120"	"022713190120"	"10171394"
"A0605032713190120"	"032713190120"	"10171394"
"A0605082713190120"	"082713190120"	"1016FB74"
"A0615082713190120"	"082713190120"	"1016FB74"
"A0605092713190120"	"092713190120"	"1016FB74"
"A0610092713190120"	"092713190120"	"1016FB74"
"A0600102713190120"	"102713190120"	"1016FB74"
"A0606292713190120"	"292713190120"	"103F690C"
"A0612292713190120"	"292713190120"	"103F690C"
"A0601302713190120"	"302713190120"	"103F690C"
"A0606302713190120"	"302713190120"	"103F690C"
"A0611302713190120"	"302713190120"	"103F690C"
"A0604342713190120"	"342713190120"	"103FE319"
"A0608324213190120"	"324213190120"	"1016FB74"
"A0610304413190120"	"304413190120"	"1016FB74"
"A0615304413190120"	"304413190120"	"1016FB74"
"A0604314413190120"	"314413190120"	"1016FB74"
"A0610314413190120"	"314413190120"	"1016FB74"
"A0604344513190120"	"344513190120"	"1016FB74"
"A0615344513190120"	"344513190120"	"1016FB74"
"A0600494513190120"	"494513190120"	"1016FB74"
"A0606494513190120"	"494513190120"	"1016FB74"
"A0611494513190120"	"494513190120"	"1016FB74"
"A0600504513190120"	"504513190120"	"1016FB74"
"A0603594513190120"	"594513190120"	"1016DF71"
"A0603044613190120"	"044613190120"	"1016D16F"
"A0614474613190120"	"474613190120"	"1016FB74"
"A0604484613190120"	"484613190120"	"1016FB74"
"A0609484613190120"	"484613190120"	"1016FB74"
"A0614484613190120"	"484613190120"	"1016FB74"
"A0603494613190120"	"494613190120"	"1016FB74"
"A0609494613190120"	"494613190120"	"1016FB74"
"A0600144713190120"	"144713190120"	"10171394"
"A0605144713190120"	"144713190120"	"10171394"
"A0610144713190120"	"144713190120"	"10171394"
"A0600154713190120"	"154713190120"	"10171394"
"A0605154713190120"	"154713190120"	"10171394"
"A0610154713190120"	"154713190120"	"10171394"
"A0608584713190120"	"584713190120"	"10171394"
"A0613584713190120"	"584713190120"	"10171394"
"A0601034813190120"	"034813190120"	"10170740"
"A0607034813190120"	"034813190120"	"10170740"
"A0605044813190120"	"044813190120"	"103F51E9"
"A0611044813190120"	"044813190120"	"103F51E9"
"A0613334813190120"	"334813190120"	"1016BF71"
"A0602344813190120"	"344813190120"	"1016BF71"
"A0602064913190120"	"064913190120"	"103FDDBC"
"A0607064913190120"	"064913190120"	"103FDDBC"
"A0613064913190120"	"064913190120"	"103FDDBC"
"A0602074913190120"	"074913190120"	"103FDDBC"
"A0607094913190120"	"094913190120"	"10171394"
"A0612094913190120"	"094913190120"	"10171394"
"A0602104913190120"	"104913190120"	"10171394"
"A0607104913190120"	"104913190120"	"10171394"
"A0612104913190120"	"104913190120"	"10171394"
"A0614204913190120"	"204913190120"	"103F51E9"
"A0603214913190120"	"214913190120"	"103F51E9"
"A0608214913190120"	"214913190120"	"103F51E9"
"A0610294913190120"	"294913190120"	"1016A9AF"
"A0607354913190120"	"354913190120"	"10171394"
"A0612354913190120"	"354913190120"	"10171394"
"A0601364913190120"	"364913190120"	"10171394"
"A0607364913190120"	"364913190120"	"10171394"
"A0612364913190120"	"364913190120"	"10171394"
"A0601374913190120"	"374913190120"	"10171394"
"A0607374913190120"	"374913190120"	"10171394"
"A0612374913190120"	"374913190120"	"10171394"
"A0612005013190120"	"005013190120"	"1016A9AF"
"A0607015013190120"	"015013190120"	"1016A9AF"
"A0612015013190120"	"015013190120"	"1016A9AF"
"A0602025013190120"	"025013190120"	"1016A9AF"
"A0607025013190120"	"025013190120"	"1016A9AF"
"A0612025013190120"	"025013190120"	"1016A9AF"
"A0602035013190120"	"035013190120"	"1016A9AF"
"A0607035013190120"	"035013190120"	"1016A9AF"
"A0612035013190120"	"035013190120"	"1016A9AF"
"A0601045013190120"	"045013190120"	"1016A9AF"
"A0607045013190120"	"045013190120"	"1016A9AF"
"A0612045013190120"	"045013190120"	"1016A9AF"
"A0601065013190120"	"065013190120"	"1016BF71"
"A0606065013190120"	"065013190120"	"1016BF71"
"A0611065013190120"	"065013190120"	"1016BF71"
"A0601075013190120"	"075013190120"	"1016BF71"
"A0606075013190120"	"075013190120"	"1016BF71"
"A0602115013190120"	"115013190120"	"10171394"
"A0607115013190120"	"115013190120"	"10171394"
"A0613115013190120"	"115013190120"	"10171394"
"A0602125013190120"	"125013190120"	"10171394"
"A0614235013190120"	"235013190120"	"1016A9AF"
"A0603245013190120"	"245013190120"	"1016A9AF"
"A0608095113190120"	"095113190120"	"10171394"
"A0613095113190120"	"095113190120"	"10171394"
"A0614355113190120"	"355113190120"	"103F51E9"
"A0603365113190120"	"365113190120"	"103F51E9"
"A0608365113190120"	"365113190120"	"103F51E9"
"A0603375113190120"	"375113190120"	"103F51E9"
"A0608375113190120"	"375113190120"	"103F51E9"
"A0614375113190120"	"375113190120"	"103F51E9"
"A0603385113190120"	"385113190120"	"103F51E9"
"A0608385113190120"	"385113190120"	"103F51E9"
"A0607165713190120"	"165713190120"	"10170740"
"A0610095913190120"	"095913190120"	"103F7EA5"
"A0614495913190120"	"495913190120"	"1016DF55"
"A0608505913190120"	"505913190120"	"1016DF55"
"A0614505913190120"	"505913190120"	"1016DF55"
"A0603515913190120"	"515913190120"	"1016DF55"
"A0605200014190120"	"200014190120"	"103F68AA"
"A0604370014190120"	"370014190120"	"103F7EA5"
"A0609020114190120"	"020114190120"	"1016DF55"
"A0614020114190120"	"020114190120"	"1016DF55"
"A0603030114190120"	"030114190120"	"1016DF55"
"A0609030114190120"	"030114190120"	"1016DF55"
"A0608040114190120"	"040114190120"	"103FE558"
"A0613040114190120"	"040114190120"	"103FE558"
"A0602050114190120"	"050114190120"	"103FE558"
"A0608050114190120"	"050114190120"	"103FE558"
"A0613050114190120"	"050114190120"	"103FE558"
"A0602110114190120"	"110114190120"	"103F68AA"
"A0601370114190120"	"370114190120"	"103FE558"
"A0606370114190120"	"370114190120"	"103FE558"
"A0612370114190120"	"370114190120"	"103FE558"
"A0601380114190120"	"380114190120"	"103FE558"
"A0606380114190120"	"380114190120"	"103FE558"
"A0612380114190120"	"380114190120"	"103FE558"
"A0601390114190120"	"390114190120"	"103FE558"
"A0606390114190120"	"390114190120"	"103FE558"
"A0606590414190120"	"590414190120"	"103FE558"
"A0615470514190120"	"470514190120"	"103FE558"
"A0604480514190120"	"480514190120"	"103FE558"
"A0609480514190120"	"480514190120"	"103FE558"
"A0615480514190120"	"480514190120"	"103FE558"
"A0604490514190120"	"490514190120"	"103FE558"
"A0615220614190120"	"220614190120"	"103FE558"
"A0601310614190120"	"310614190120"	"103FDC8F"
"A0607310614190120"	"310614190120"	"103FDC8F"
"A0612310614190120"	"310614190120"	"103FDC8F"
"A0607420614190120"	"420614190120"	"1016AC94"
"A0612420614190120"	"420614190120"	"1016AC94"
"A0609000714190120"	"000714190120"	"103FE558"
"A0606010714190120"	"010714190120"	"103FE558"
"A0612010714190120"	"010714190120"	"103FE558"
"A0601020714190120"	"020714190120"	"103FE558"
"A0602260714190120"	"260714190120"	"1016AC94"
"A0607260714190120"	"260714190120"	"1016AC94"
"A0612420714190120"	"420714190120"	"103FDC8F"
"A0614450714190120"	"450714190120"	"103FE558"
"A0613300814190120"	"300814190120"	"103FE558"
"A0602310814190120"	"310814190120"	"103FE558"
"A0607310814190120"	"310814190120"	"103FE558"
"A0600140914190120"	"140914190120"	"103FE319"
"A0606140914190120"	"140914190120"	"103FE319"
"A0611140914190120"	"140914190120"	"103FE319"
"A0600150914190120"	"150914190120"	"103FE319"
"A0606150914190120"	"150914190120"	"103FE319"
