F 	Date            	Hmsec 	ID   	Event 	Old 	New 	Strain 	~Weight
D 	2022-02-04 09:21:45	 816 	c1935 	   90 	u   	d    	151334 	  185
D 	2022-02-04 09:21:45	 864 	c1935 	   90 	u   	d    	151334 	  185
D 	2022-02-04 09:21:45	 914 	c1935 	   90 	u   	d    	151334 	  185
D 	2022-02-04 09:21:45	 964 	c1935 	   90 	u   	d    	151334 	  185
D 	2022-02-04 09:21:45	1016 	c1935 	   90 	d   	u    	-17495 	 -142
D 	2022-02-04 09:21:46	 242 	c1935 	   91 	u   	d    	118284 	  121
D 	2022-02-04 09:21:46	 290 	c1935 	   91 	u   	d    	118284 	  121
D 	2022-02-04 09:21:46	 340 	c1935 	   91 	u   	d    	118284 	  121
D 	2022-02-04 09:21:46	 390 	c1935 	   91 	u   	d    	118284 	  121
D 	2022-02-04 09:21:46	 442 	c1935 	   91 	d   	u    	35695 	  -38
D 	2022-02-04 09:21:46	 542 	c1935 	   92 	u   	d    	153022 	  188
D 	2022-02-04 09:21:46	 590 	c1935 	   92 	u   	d    	153022 	  188
D 	2022-02-04 09:21:46	 640 	c1935 	   92 	u   	d    	153022 	  188
D 	2022-02-04 09:21:46	 690 	c1935 	   92 	u   	d    	153022 	  188
D 	2022-02-04 09:21:46	 742 	c1935 	   92 	d   	u    	-177489 	 -452
D 	2022-02-04 09:21:46	 892 	c1935 	   93 	u   	d    	164962 	  211
D 	2022-02-04 09:21:46	 940 	c1935 	   93 	u   	d    	164962 	  211
D 	2022-02-04 09:21:46	 990 	c1935 	   93 	u   	d    	164962 	  211
D 	2022-02-04 09:21:47	  16 	c1935 	   93 	u   	d    	164962 	  211
D 	2022-02-04 09:21:47	  68 	c1935 	   93 	d   	u    	15165 	  -78
D 	2022-02-04 09:21:47	1015 	c1935 	   94 	u   	d    	175681 	  232
D 	2022-02-04 09:21:48	  40 	c1935 	   94 	u   	d    	175681 	  232
D 	2022-02-04 09:21:48	  90 	c1935 	   94 	u   	d    	175681 	  232
D 	2022-02-04 09:21:48	 140 	c1935 	   94 	u   	d    	175681 	  232
D 	2022-02-04 09:21:48	 291 	c1935 	   94 	d   	u    	49628 	  -11
D 	2022-02-04 09:21:48	 391 	c1935 	   95 	u   	d    	159238 	  200
D 	2022-02-04 09:21:48	 440 	c1935 	   95 	u   	d    	159238 	  200
D 	2022-02-04 09:21:48	 490 	c1935 	   95 	u   	d    	159238 	  200
D 	2022-02-04 09:21:48	 540 	c1935 	   95 	u   	d    	159238 	  200
D 	2022-02-04 09:21:48	 841 	c1935 	   95 	d   	u    	70789 	   29
D 	2022-02-04 09:21:48	 941 	c1935 	   96 	u   	d    	121776 	  127
D 	2022-02-04 09:21:48	 990 	c1935 	   96 	u   	d    	121776 	  127
D 	2022-02-04 09:21:49	  16 	c1935 	   96 	u   	d    	121776 	  127
D 	2022-02-04 09:21:49	  66 	c1935 	   96 	u   	d    	121776 	  127
D 	2022-02-04 09:21:49	 565 	c1935 	   96 	d   	u    	55262 	   -1
D 	2022-02-04 09:21:49	 665 	c1935 	   97 	u   	d    	132456 	  148
D 	2022-02-04 09:21:49	 714 	c1935 	   97 	u   	d    	132456 	  148
D 	2022-02-04 09:21:49	 764 	c1935 	   97 	u   	d    	132456 	  148
D 	2022-02-04 09:21:49	 814 	c1935 	   97 	u   	d    	132456 	  148
D 	2022-02-04 09:21:49	 865 	c1935 	   97 	d   	u    	-114007 	 -329
D 	2022-02-04 09:21:50	 991 	c1935 	   98 	u   	d    	166117 	  213
D 	2022-02-04 09:21:51	  16 	c1935 	   98 	u   	d    	166117 	  213
D 	2022-02-04 09:21:51	  66 	c1935 	   98 	u   	d    	166117 	  213
D 	2022-02-04 09:21:51	 116 	c1935 	   98 	u   	d    	166117 	  213
D 	2022-02-04 09:21:51	 515 	c1935 	   98 	d   	u    	47089 	  -16
D 	2022-02-04 09:21:51	 715 	c1935 	   99 	u   	d    	122081 	  128
D 	2022-02-04 09:21:51	 763 	c1935 	   99 	u   	d    	122081 	  128
D 	2022-02-04 09:21:51	 813 	c1935 	   99 	u   	d    	122081 	  128
D 	2022-02-04 09:21:51	 863 	c1935 	   99 	u   	d    	122081 	  128
D 	2022-02-04 09:21:51	 965 	c1935 	   99 	d   	u    	58452 	    5
D 	2022-02-04 09:21:52	 641 	c1935 	  100 	u   	d    	111852 	  108
D 	2022-02-04 09:21:52	 689 	c1935 	  100 	u   	d    	111852 	  108
D 	2022-02-04 09:21:52	 739 	c1935 	  100 	u   	d    	111852 	  108
D 	2022-02-04 09:21:52	 789 	c1935 	  100 	u   	d    	111852 	  108
D 	2022-02-04 09:21:54	 293 	c1935 	  100 	d   	u    	30428 	  -49
D 	2022-02-04 09:21:54	 443 	c1935 	  101 	u   	d    	142868 	  168
D 	2022-02-04 09:21:54	 491 	c1935 	  101 	u   	d    	142868 	  168
D 	2022-02-04 09:21:54	 541 	c1935 	  101 	u   	d    	142868 	  168
D 	2022-02-04 09:21:54	 591 	c1935 	  101 	u   	d    	142868 	  168
D 	2022-02-04 09:21:55	 578 	c1935 	  101 	d   	u    	-43391 	 -192
D 	2022-02-04 09:21:55	 779 	c1935 	  102 	u   	d    	101457 	   88
D 	2022-02-04 09:21:55	 827 	c1935 	  102 	u   	d    	101457 	   88
D 	2022-02-04 09:21:55	 877 	c1935 	  102 	u   	d    	101457 	   88
D 	2022-02-04 09:21:55	 927 	c1935 	  102 	u   	d    	101457 	   88
D 	2022-02-04 09:21:56	 220 	c1935 	  102 	d   	u    	-112314 	 -325
D 	2022-02-04 09:21:56	 501 	c1935 	  103 	u   	d    	306264 	  485
D 	2022-02-04 09:21:56	 549 	c1935 	  103 	u   	d    	306264 	  485
D 	2022-02-04 09:21:56	 599 	c1935 	  103 	u   	d    	306264 	  485
D 	2022-02-04 09:21:56	 649 	c1935 	  103 	u   	d    	306264 	  485
D 	2022-02-04 09:21:56	 709 	c1935 	  103 	d   	u    	-5461 	 -118
D 	2022-02-04 09:21:56	 767 	c1935 	  104 	u   	d    	118522 	  121
D 	2022-02-04 09:21:56	 816 	c1935 	  104 	u   	d    	118522 	  121
D 	2022-02-04 09:21:56	 866 	c1935 	  104 	u   	d    	118522 	  121
D 	2022-02-04 09:21:56	 916 	c1935 	  104 	u   	d    	118522 	  121
D 	2022-02-04 09:21:56	 975 	c1935 	  104 	d   	u    	53104 	   -5
D 	2022-02-04 09:21:57	  62 	c1935 	  105 	u   	d    	159274 	  200
D 	2022-02-04 09:21:57	 111 	c1935 	  105 	u   	d    	159274 	  200
D 	2022-02-04 09:21:57	 161 	c1935 	  105 	u   	d    	159274 	  200
D 	2022-02-04 09:21:57	 211 	c1935 	  105 	u   	d    	159274 	  200
D 	2022-02-04 09:21:57	 327 	c1935 	  105 	d   	u    	-165861 	 -429
D 	2022-02-04 09:21:57	 518 	c1935 	  106 	u   	d    	214908 	  308
D 	2022-02-04 09:21:57	 566 	c1935 	  106 	u   	d    	214908 	  308
D 	2022-02-04 09:21:57	 616 	c1935 	  106 	u   	d    	214908 	  308
D 	2022-02-04 09:21:57	 666 	c1935 	  106 	u   	d    	214908 	  308
D 	2022-02-04 09:21:57	 897 	c1935 	  106 	d   	u    	-64735 	 -233
D 	2022-02-04 09:21:57	 956 	c1935 	  107 	u   	d    	183785 	  248
D 	2022-02-04 09:21:57	1005 	c1935 	  107 	u   	d    	183785 	  248
D 	2022-02-04 09:21:58	  31 	c1935 	  107 	u   	d    	183785 	  248
D 	2022-02-04 09:21:58	  81 	c1935 	  107 	u   	d    	183785 	  248
D 	2022-02-04 09:21:58	 252 	c1935 	  107 	d   	u    	-45410 	 -196
D 	2022-02-04 09:21:58	 530 	c1935 	  108 	u   	d    	178335 	  237
D 	2022-02-04 09:21:58	 578 	c1935 	  108 	u   	d    	178335 	  237
D 	2022-02-04 09:21:58	 628 	c1935 	  108 	u   	d    	178335 	  237
D 	2022-02-04 09:21:58	 678 	c1935 	  108 	u   	d    	178335 	  237
D 	2022-02-04 09:21:58	 912 	c1935 	  108 	d   	u    	-32658 	 -171
D 	2022-02-04 09:21:59	  61 	c1935 	  109 	u   	d    	214631 	  307
D 	2022-02-04 09:21:59	 110 	c1935 	  109 	u   	d    	214631 	  307
D 	2022-02-04 09:21:59	 160 	c1935 	  109 	u   	d    	214631 	  307
D 	2022-02-04 09:21:59	 210 	c1935 	  109 	u   	d    	214631 	  307
D 	2022-02-04 09:21:59	 331 	c1935 	  109 	d   	u    	-79616 	 -262
T 	2022-02-04 09:22:00	 120 	c1935 	  109 
S
D 	2022-02-04 09:22:00	 261 	c1935 	  110 	u   	d    	131093 	  145
D 	2022-02-04 09:22:00	 310 	c1935 	  110 	u   	d    	131093 	  145
D 	2022-02-04 09:22:00	 360 	c1935 	  110 	u   	d    	131093 	  145
D 	2022-02-04 09:22:00	 410 	c1935 	  110 	u   	d    	131093 	  145
D 	2022-02-04 09:22:00	 544 	c1935 	  110 	d   	u    	-85094 	 -273
D 	2022-02-04 09:22:02	  38 	c1935 	  111 	u   	d    	120084 	  124
D 	2022-02-04 09:22:02	  86 	c1935 	  111 	u   	d    	120084 	  124
D 	2022-02-04 09:22:02	 136 	c1935 	  111 	u   	d    	120084 	  124
D 	2022-02-04 09:22:02	 186 	c1935 	  111 	u   	d    	120084 	  124
D 	2022-02-04 09:22:02	 238 	c1935 	  111 	d   	u    	-16604 	 -140
D 	2022-02-04 09:22:06	 242 	c1935 	  112 	u   	d    	176267 	  233
D 	2022-02-04 09:22:06	 290 	c1935 	  112 	u   	d    	176267 	  233
D 	2022-02-04 09:22:06	 340 	c1935 	  112 	u   	d    	176267 	  233
D 	2022-02-04 09:22:06	 390 	c1935 	  112 	u   	d    	176267 	  233
D 	2022-02-04 09:22:12	 342 	c1935 	  112 	d   	u    	-39400 	 -184
D 	2022-02-04 09:22:12	 542 	c1935 	  113 	u   	d    	350363 	  570
D 	2022-02-04 09:22:12	 591 	c1935 	  113 	u   	d    	350363 	  570
D 	2022-02-04 09:22:12	 641 	c1935 	  113 	u   	d    	350363 	  570
D 	2022-02-04 09:22:12	 691 	c1935 	  113 	u   	d    	350363 	  570
D 	2022-02-04 09:22:13	 168 	c1935 	  113 	d   	u    	-141883 	 -383
D 	2022-02-04 09:22:13	 435 	c1935 	  114 	u   	d    	437521 	  739
D 	2022-02-04 09:22:13	 441 	c1935 	  114 	u   	d    	437521 	  739
D 	2022-02-04 09:22:13	 447 	c1935 	  114 	u   	d    	437521 	  739
D 	2022-02-04 09:22:13	 453 	c1935 	  114 	u   	d    	437521 	  739
D 	2022-02-04 09:22:17	 317 	c1935 	  114 	d   	u    	34049 	  -42
D 	2022-02-04 09:22:17	 417 	c1935 	  115 	u   	d    	265296 	  405
D 	2022-02-04 09:22:17	 423 	c1935 	  115 	u   	d    	265296 	  405
D 	2022-02-04 09:22:17	 428 	c1935 	  115 	u   	d    	265296 	  405
D 	2022-02-04 09:22:17	 434 	c1935 	  115 	u   	d    	265296 	  405
D 	2022-02-04 09:22:17	 814 	c1935 	  115 	d   	u    	-6763 	 -121
D 	2022-02-04 09:22:17	 964 	c1935 	  116 	u   	d    	299681 	  472
D 	2022-02-04 09:22:17	1012 	c1935 	  116 	u   	d    	299681 	  472
D 	2022-02-04 09:22:18	  38 	c1935 	  116 	u   	d    	299681 	  472
D 	2022-02-04 09:22:18	  88 	c1935 	  116 	u   	d    	299681 	  472
D 	2022-02-04 09:22:21	 268 	c1935 	  116 	d   	u    	-2157 	 -112
D 	2022-02-04 09:22:21	 368 	c1935 	  117 	u   	d    	137985 	  159
D 	2022-02-04 09:22:21	 416 	c1935 	  117 	u   	d    	137985 	  159
D 	2022-02-04 09:22:21	 422 	c1935 	  117 	u   	d    	137985 	  159
D 	2022-02-04 09:22:21	 428 	c1935 	  117 	u   	d    	137985 	  159
D 	2022-02-04 09:22:22	  42 	c1935 	  117 	d   	u    	53208 	   -5
D 	2022-02-04 09:22:22	  92 	c1935 	  118 	u   	d    	529670 	  918
D 	2022-02-04 09:22:22	 140 	c1935 	  118 	u   	d    	529670 	  918
D 	2022-02-04 09:22:22	 190 	c1935 	  118 	u   	d    	529670 	  918
D 	2022-02-04 09:22:22	 241 	c1935 	  118 	u   	d    	529670 	  918
D 	2022-02-04 09:22:25	  66 	c1935 	  118 	d   	u    	23148 	  -63
D 	2022-02-04 09:22:25	 616 	c1935 	  119 	u   	d    	130604 	  144
D 	2022-02-04 09:22:25	 665 	c1935 	  119 	u   	d    	130604 	  144
D 	2022-02-04 09:22:25	 715 	c1935 	  119 	u   	d    	130604 	  144
D 	2022-02-04 09:22:25	 765 	c1935 	  119 	u   	d    	130604 	  144
D 	2022-02-04 09:22:26	  92 	c1935 	  119 	d   	u    	-108917 	 -319
D 	2022-02-04 09:22:26	 442 	c1935 	  120 	u   	d    	236006 	  349
D 	2022-02-04 09:22:26	 491 	c1935 	  120 	u   	d    	236006 	  349
D 	2022-02-04 09:22:26	 541 	c1935 	  120 	u   	d    	236006 	  349
D 	2022-02-04 09:22:26	 591 	c1935 	  120 	u   	d    	236006 	  349
D 	2022-02-04 09:22:26	 742 	c1935 	  120 	d   	u    	-71429 	 -246
D 	2022-02-04 09:22:26	 842 	c1935 	  121 	u   	d    	157801 	  197
D 	2022-02-04 09:22:26	 891 	c1935 	  121 	u   	d    	157801 	  197
D 	2022-02-04 09:22:26	 941 	c1935 	  121 	u   	d    	157801 	  197
D 	2022-02-04 09:22:26	 991 	c1935 	  121 	u   	d    	157801 	  197
D 	2022-02-04 09:22:27	 445 	c1935 	  121 	d   	u    	-61404 	 -227
D 	2022-02-04 09:22:27	 962 	c1935 	  122 	u   	d    	145954 	  174
D 	2022-02-04 09:22:27	1011 	c1935 	  122 	u   	d    	145954 	  174
D 	2022-02-04 09:22:28	  37 	c1935 	  122 	u   	d    	145954 	  174
D 	2022-02-04 09:22:28	  87 	c1935 	  122 	u   	d    	145954 	  174
D 	2022-02-04 09:22:28	 138 	c1935 	  122 	d   	u    	-232304 	 -558
D 	2022-02-04 09:22:28	 388 	c1935 	  123 	u   	d    	123657 	  131
D 	2022-02-04 09:22:28	 437 	c1935 	  123 	u   	d    	123657 	  131
D 	2022-02-04 09:22:28	 487 	c1935 	  123 	u   	d    	123657 	  131
D 	2022-02-04 09:22:28	 537 	c1935 	  123 	u   	d    	123657 	  131
D 	2022-02-04 09:22:28	 588 	c1935 	  123 	d   	u    	-58739 	 -221
D 	2022-02-04 09:22:28	 838 	c1935 	  124 	u   	d    	210062 	  298
D 	2022-02-04 09:22:28	 887 	c1935 	  124 	u   	d    	210062 	  298
D 	2022-02-04 09:22:28	 937 	c1935 	  124 	u   	d    	210062 	  298
D 	2022-02-04 09:22:28	 987 	c1935 	  124 	u   	d    	210062 	  298
D 	2022-02-04 09:22:29	  14 	c1935 	  124 	d   	u    	-6043 	 -119
D 	2022-02-04 09:22:29	 664 	c1935 	  125 	u   	d    	230509 	  338
D 	2022-02-04 09:22:29	 713 	c1935 	  125 	u   	d    	230509 	  338
D 	2022-02-04 09:22:29	 763 	c1935 	  125 	u   	d    	230509 	  338
D 	2022-02-04 09:22:29	 813 	c1935 	  125 	u   	d    	230509 	  338
D 	2022-02-04 09:22:30	 140 	c1935 	  125 	d   	u    	46863 	  -17
D 	2022-02-04 09:22:30	 240 	c1935 	  126 	u   	d    	117074 	  118
D 	2022-02-04 09:22:30	 289 	c1935 	  126 	u   	d    	117074 	  118
D 	2022-02-04 09:22:30	 339 	c1935 	  126 	u   	d    	117074 	  118
D 	2022-02-04 09:22:30	 389 	c1935 	  126 	u   	d    	117074 	  118
D 	2022-02-04 09:22:30	 990 	c1935 	  126 	d   	u    	36210 	  -37
D 	2022-02-04 09:22:31	 266 	c1935 	  127 	u   	d    	190004 	  260
D 	2022-02-04 09:22:31	 315 	c1935 	  127 	u   	d    	190004 	  260
D 	2022-02-04 09:22:31	 365 	c1935 	  127 	u   	d    	190004 	  260
D 	2022-02-04 09:22:31	 415 	c1935 	  127 	u   	d    	190004 	  260
D 	2022-02-04 09:22:31	1016 	c1935 	  127 	d   	u    	-47706 	 -200
D 	2022-02-04 09:22:32	 242 	c1935 	  128 	u   	d    	457986 	  779
D 	2022-02-04 09:22:32	 291 	c1935 	  128 	u   	d    	457986 	  779
D 	2022-02-04 09:22:32	 341 	c1935 	  128 	u   	d    	457986 	  779
D 	2022-02-04 09:22:32	 391 	c1935 	  128 	u   	d    	457986 	  779
D 	2022-02-04 09:22:33	  68 	c1935 	  128 	d   	u    	 5029 	  -98
D 	2022-02-04 09:22:33	 368 	c1935 	  129 	u   	d    	656800 	 1164
D 	2022-02-04 09:22:33	 417 	c1935 	  129 	u   	d    	656800 	 1164
D 	2022-02-04 09:22:33	 422 	c1935 	  129 	u   	d    	656800 	 1164
D 	2022-02-04 09:22:33	 427 	c1935 	  129 	u   	d    	656800 	 1164
D 	2022-02-04 09:22:51	 415 	c1935 	  129 	d   	u    	70592 	   28
D 	2022-02-04 09:22:51	 515 	c1935 	  130 	u   	d    	261631 	  398
D 	2022-02-04 09:22:51	 564 	c1935 	  130 	u   	d    	261631 	  398
D 	2022-02-04 09:22:51	 614 	c1935 	  130 	u   	d    	261631 	  398
D 	2022-02-04 09:22:51	 664 	c1935 	  130 	u   	d    	261631 	  398
D 	2022-02-04 09:22:57	  66 	c1935 	  130 	d   	u    	-13169 	 -133
D 	2022-02-04 09:22:57	 416 	c1935 	  131 	u   	d    	226472 	  330
D 	2022-02-04 09:22:57	 465 	c1935 	  131 	u   	d    	226472 	  330
D 	2022-02-04 09:22:57	 515 	c1935 	  131 	u   	d    	226472 	  330
D 	2022-02-04 09:22:57	 565 	c1935 	  131 	u   	d    	226472 	  330
D 	2022-02-04 09:22:59	 168 	c1935 	  131 	d   	u    	 7332 	  -93
D 	2022-02-04 09:22:59	 268 	c1935 	  132 	u   	d    	482780 	  827
D 	2022-02-04 09:22:59	 317 	c1935 	  132 	u   	d    	482780 	  827
D 	2022-02-04 09:22:59	 533 	c1935 	  132 	u   	d    	482780 	  827
D 	2022-02-04 09:22:59	 583 	c1935 	  132 	u   	d    	482780 	  827
T 	2022-02-04 09:23:03	 267 	c1935 	  132 
S
D 	2022-02-04 09:23:24	 185 	c1935 	  132 	d   	u    	-2049 	 -112
D 	2022-02-04 09:23:24	 235 	c1935 	  133 	u   	d    	253547 	  383
D 	2022-02-04 09:23:24	 284 	c1935 	  133 	u   	d    	253547 	  383
D 	2022-02-04 09:23:24	 334 	c1935 	  133 	u   	d    	253547 	  383
D 	2022-02-04 09:23:24	 384 	c1935 	  133 	u   	d    	253547 	  383
D 	2022-02-04 09:23:27	 963 	c1935 	  133 	d   	u    	50300 	  -10
D 	2022-02-04 09:23:28	 239 	c1935 	  134 	u   	d    	145637 	  174
D 	2022-02-04 09:23:28	 288 	c1935 	  134 	u   	d    	145637 	  174
D 	2022-02-04 09:23:28	 338 	c1935 	  134 	u   	d    	145637 	  174
D 	2022-02-04 09:23:28	 388 	c1935 	  134 	u   	d    	145637 	  174
D 	2022-02-04 09:23:28	 439 	c1935 	  134 	d   	u    	-26031 	 -158
D 	2022-02-04 09:24:27	  19 	c1935 	  135 	u   	d    	102528 	   90
D 	2022-02-04 09:24:27	  67 	c1935 	  135 	u   	d    	102528 	   90
D 	2022-02-04 09:24:27	 117 	c1935 	  135 	u   	d    	102528 	   90
D 	2022-02-04 09:24:27	 167 	c1935 	  135 	u   	d    	102528 	   90
D 	2022-02-04 09:24:27	 611 	c1935 	  135 	d   	u    	69634 	   26
D 	2022-02-04 09:24:28	 687 	c1935 	  136 	u   	d    	99054 	   83
D 	2022-02-04 09:24:28	 736 	c1935 	  136 	u   	d    	99054 	   83
D 	2022-02-04 09:24:28	 786 	c1935 	  136 	u   	d    	99054 	   83
D 	2022-02-04 09:24:28	 836 	c1935 	  136 	u   	d    	99054 	   83
D 	2022-02-04 09:24:28	 987 	c1935 	  136 	d   	u    	68452 	   24
D 	2022-02-04 09:25:51	 215 	c1935 	  137 	u   	d    	57900 	  112
D 	2022-02-04 09:25:51	 264 	c1935 	  137 	u   	d    	57900 	  112
D 	2022-02-04 09:25:51	 314 	c1935 	  137 	u   	d    	57900 	  112
D 	2022-02-04 09:25:51	 364 	c1935 	  137 	u   	d    	57900 	  112
D 	2022-02-04 09:25:52	 241 	c1935 	  137 	d   	u    	57900 	    0
D 	2022-02-04 09:25:54	 638 	c1935 	  138 	u   	d    	137689 	  155
D 	2022-02-04 09:25:54	 686 	c1935 	  138 	u   	d    	137689 	  155
D 	2022-02-04 09:25:54	 736 	c1935 	  138 	u   	d    	137689 	  155
D 	2022-02-04 09:25:54	 786 	c1935 	  138 	u   	d    	137689 	  155
D 	2022-02-04 09:26:03	 766 	c1935 	  138 	d   	u    	59985 	    4
D 	2022-02-04 09:26:10	 192 	c1935 	  139 	u   	d    	178158 	  240
D 	2022-02-04 09:26:10	 241 	c1935 	  139 	u   	d    	178158 	  240
D 	2022-02-04 09:26:10	 943 	c1935 	  139 	d   	u    	58666 	    1
D 	2022-02-04 09:26:43	 663 	c1935 	  140 	u   	d    	100569 	   85
D 	2022-02-04 09:26:43	 711 	c1935 	  140 	u   	d    	100569 	   85
D 	2022-02-04 09:26:44	 439 	c1935 	  140 	d   	u    	60962 	    6
D 	2022-02-04 09:28:58	 542 	c1935 	  141 	u   	d    	114571 	  113
D 	2022-02-04 09:28:58	 591 	c1935 	  141 	u   	d    	114571 	  113
D 	2022-02-04 09:28:58	 641 	c1935 	  141 	u   	d    	114571 	  113
D 	2022-02-04 09:28:58	 691 	c1935 	  141 	u   	d    	114571 	  113
D 	2022-02-04 09:28:58	 743 	c1935 	  141 	d   	u    	58240 	    0
D 	2022-02-04 09:29:11	 566 	c1935 	  142 	u   	d    	182132 	  250
D 	2022-02-04 09:29:11	 615 	c1935 	  142 	u   	d    	182132 	  250
D 	2022-02-04 09:29:11	 665 	c1935 	  142 	u   	d    	182132 	  250
D 	2022-02-04 09:29:11	 715 	c1935 	  142 	u   	d    	182132 	  250
D 	2022-02-04 09:29:11	 866 	c1935 	  142 	d   	u    	62881 	   13
D 	2022-02-04 09:29:30	 191 	c1935 	  143 	u   	d    	55793 	  110
D 	2022-02-04 09:29:30	 240 	c1935 	  143 	u   	d    	55793 	  110
D 	2022-02-04 09:29:30	 290 	c1935 	  143 	u   	d    	55793 	  110
D 	2022-02-04 09:29:30	 340 	c1935 	  143 	u   	d    	55793 	  110
D 	2022-02-04 09:29:31	 217 	c1935 	  143 	d   	u    	55832 	    0
D 	2022-02-04 09:29:33	 616 	c1935 	  144 	u   	d    	149278 	  185
D 	2022-02-04 09:29:33	 665 	c1935 	  144 	u   	d    	149278 	  185
D 	2022-02-04 09:29:33	 715 	c1935 	  144 	u   	d    	149278 	  185
D 	2022-02-04 09:29:33	 765 	c1935 	  144 	u   	d    	149278 	  185
D 	2022-02-04 09:29:42	 992 	c1935 	  144 	d   	u    	58802 	    6
D 	2022-02-04 09:30:14	 240 	c1935 	  145 	u   	d    	114946 	  116
D 	2022-02-04 09:30:14	 289 	c1935 	  145 	u   	d    	114946 	  116
D 	2022-02-04 09:30:14	 339 	c1935 	  145 	u   	d    	114946 	  116
D 	2022-02-04 09:30:14	 389 	c1935 	  145 	u   	d    	114946 	  116
D 	2022-02-04 09:30:14	 441 	c1935 	  145 	d   	u    	69699 	   25
T 	2022-02-04 09:40:28	 120 	c1935 	  145 
S
D 	2022-02-04 10:01:13	 862 	c1935 	  146 	u   	d    	107418 	  109
D 	2022-02-04 10:01:13	 910 	c1935 	  146 	u   	d    	107418 	  109
D 	2022-02-04 10:01:16	 490 	c1935 	  146 	d   	u    	54674 	    5
T 	2022-02-04 10:50:25	 444 	c1935 	  146 
S
D 	2022-02-04 11:06:31	 965 	c1935 	  147 	u   	d    	130684 	  165
D 	2022-02-04 11:06:31	1014 	c1935 	  147 	u   	d    	130684 	  165
D 	2022-02-04 11:06:34	  92 	c1935 	  147 	d   	u    	44689 	    1
D 	2022-02-04 11:17:32	 642 	c1935 	  148 	u   	d    	138221 	  180
D 	2022-02-04 11:17:32	 690 	c1935 	  148 	u   	d    	138221 	  180
D 	2022-02-04 11:17:32	 740 	c1935 	  148 	u   	d    	138221 	  180
D 	2022-02-04 11:17:32	 790 	c1935 	  148 	u   	d    	138221 	  180
D 	2022-02-04 11:17:44	 787 	c1935 	  148 	d   	u    	44262 	    2
D 	2022-02-04 11:18:01	 615 	c1935 	  149 	u   	d    	120453 	  146
