"chNtimeDate25"	"timeDate"	"RFID"
"A0211503013190120"	"503013190120"	"103FE70C"
"A0200513013190120"	"513013190120"	"103FE70C"
"A0206513013190120"	"513013190120"	"103FE70C"
"A0211513013190120"	"513013190120"	"103FE70C"
"A0200523013190120"	"523013190120"	"103FE70C"
"A0206523013190120"	"523013190120"	"103FE70C"
"A0205343113190120"	"343113190120"	"103FE70C"
"A0210343113190120"	"343113190120"	"103FE70C"
"A0200353113190120"	"353113190120"	"103FE70C"
"A0205353113190120"	"353113190120"	"103FE70C"
"A0210353113190120"	"353113190120"	"103FE70C"
"A0215353113190120"	"353113190120"	"103FE70C"
"A0205363113190120"	"363113190120"	"103FE70C"
"A0210363113190120"	"363113190120"	"103FE70C"
"A0215363113190120"	"363113190120"	"103FE70C"
"A0205373113190120"	"373113190120"	"103FE70C"
"A0201193213190120"	"193213190120"	"103FE70C"
"A0207193213190120"	"193213190120"	"103FE70C"
"A0212193213190120"	"193213190120"	"103FE70C"
"A0201203213190120"	"203213190120"	"103FE70C"
"A0207203213190120"	"203213190120"	"103FE70C"
"A0212203213190120"	"203213190120"	"103FE70C"
"A0201213213190120"	"213213190120"	"103FE70C"
"A0206213213190120"	"213213190120"	"103FE70C"
"A0212213213190120"	"213213190120"	"103FE70C"
"A0201223213190120"	"223213190120"	"103FE70C"
"A0206223213190120"	"223213190120"	"103FE70C"
"A0212223213190120"	"223213190120"	"103FE70C"
"A0201233213190120"	"233213190120"	"103FE70C"
"A0206233213190120"	"233213190120"	"103FE70C"
"A0213533213190120"	"533213190120"	"103FE70C"
"A0202543213190120"	"543213190120"	"103FE70C"
"A0207543213190120"	"543213190120"	"103FE70C"
"A0212543213190120"	"543213190120"	"103FE70C"
"A0202553213190120"	"553213190120"	"103FE70C"
"A0207553213190120"	"553213190120"	"103FE70C"
"A0212553213190120"	"553213190120"	"103FE70C"
"A0202563213190120"	"563213190120"	"103FE70C"
"A0207563213190120"	"563213190120"	"103FE70C"
"A0210323313190120"	"323313190120"	"103F5720"
"A0200333313190120"	"333313190120"	"103F5720"
"A0206333313190120"	"333313190120"	"103F5720"
"A0211333313190120"	"333313190120"	"103F5720"
"A0200343313190120"	"343313190120"	"103F5720"
"A0212363313190120"	"363313190120"	"103FE056"
"A0201373313190120"	"373313190120"	"103FE056"
"A0207373313190120"	"373313190120"	"103FE056"
"A0212373313190120"	"373313190120"	"103FE056"
"A0201383313190120"	"383313190120"	"103FE056"
"A0207383313190120"	"383313190120"	"103FE056"
"A0212383313190120"	"383313190120"	"103FE056"
"A0201393313190120"	"393313190120"	"103FE056"
"A0207393313190120"	"393313190120"	"103FE056"
"A0212393313190120"	"393313190120"	"103FE056"
"A0201403313190120"	"403313190120"	"103FE056"
"A0206403313190120"	"403313190120"	"103FE056"
"A0212403313190120"	"403313190120"	"103FE056"
"A0201413313190120"	"413313190120"	"103FE056"
"A0206413313190120"	"413313190120"	"103FE056"
"A0212413313190120"	"413313190120"	"103FE056"
"A0201423313190120"	"423313190120"	"103FE056"
"A0206423313190120"	"423313190120"	"103FE056"
"A0212423313190120"	"423313190120"	"103FE056"
"A0208563313190120"	"563313190120"	"103FE70C"
"A0213563313190120"	"563313190120"	"103FE70C"
"A0202573313190120"	"573313190120"	"103FE70C"
"A0207573313190120"	"573313190120"	"103FE70C"
"A0213573313190120"	"573313190120"	"103FE70C"
"A0202583313190120"	"583313190120"	"103FE70C"
"A0207583313190120"	"583313190120"	"103FE70C"
"A0213583313190120"	"583313190120"	"103FE70C"
"A0202593313190120"	"593313190120"	"103FE70C"
"A0207593313190120"	"593313190120"	"103FE70C"
"A0213593313190120"	"593313190120"	"103FE70C"
