"chNtimeDate25"	"timeDate"	"RFID"
"AXX07432712210120"	"432712210120"	"103F6751"
"AXX12432712210120"	"432712210120"	"1016F006"
"AXX14442712210120"	"442712210120"	"1016F006"
"AXX09512712210120"	"512712210120"	"1016A405"
"AXX15512712210120"	"512712210120"	"1016A405"
"AXX04522712210120"	"522712210120"	"1016A405"
"AXX09522712210120"	"522712210120"	"1016A405"
"AXX15522712210120"	"522712210120"	"1016A405"
"AXX04532712210120"	"532712210120"	"1016A405"
"AXX10532712210120"	"532712210120"	"1016A405"
"AXX12552712210120"	"552712210120"	"1016FA48"
"AXX01562712210120"	"562712210120"	"1016FA48"
"AXX07562712210120"	"562712210120"	"1016FA48"
"AXX12562712210120"	"562712210120"	"1016FA48"
"AXX01572712210120"	"572712210120"	"1016FA48"
"AXX07452812210120"	"452812210120"	"1016FA48"
"AXX13452812210120"	"452812210120"	"1016FA48"
"AXX02462812210120"	"462812210120"	"1016FA48"
"AXX07462812210120"	"462812210120"	"1016FA48"
"AXX13462812210120"	"462812210120"	"1016FA48"
"AXX02472812210120"	"472812210120"	"1016FA48"
"AXX07472812210120"	"472812210120"	"1016FA48"
"AXX05572812210120"	"572812210120"	"1016F006"
"AXX03152912210120"	"152912210120"	"10174C39"
"AXX09152912210120"	"152912210120"	"10174C39"
"AXX14152912210120"	"152912210120"	"10174C39"
"AXX03162912210120"	"162912210120"	"10174C39"
"AXX09162912210120"	"162912210120"	"10174C39"
"AXX14162912210120"	"162912210120"	"10174C39"
"AXX04232912210120"	"232912210120"	"103F4254"
"AXX08482912210120"	"482912210120"	"103F4254"
"AXX01522912210120"	"522912210120"	"1016FA48"
"AXX06522912210120"	"522912210120"	"1016FA48"
"AXX11522912210120"	"522912210120"	"1016FA48"
"AXX01532912210120"	"532912210120"	"1016FA48"
"AXX06532912210120"	"532912210120"	"1016FA48"
"AXX11532912210120"	"532912210120"	"1016FA48"
"AXX01542912210120"	"542912210120"	"1016FA48"
"AXX00313012210120"	"313012210120"	"10174C39"
"AXX06313012210120"	"313012210120"	"10174C39"
"AXX11313012210120"	"313012210120"	"10174C39"
"AXX05343012210120"	"343012210120"	"103F4254"
"AXX01043112210120"	"043112210120"	"103F4254"
"AXX06043112210120"	"043112210120"	"103F4254"
"AXX12043112210120"	"043112210120"	"103F4254"
"AXX01053112210120"	"053112210120"	"103F4254"
"AXX06053112210120"	"053112210120"	"103F4254"
"AXX12053112210120"	"053112210120"	"103F4254"
"AXX02393212210120"	"393212210120"	"1016DF12"
"AXX07393212210120"	"393212210120"	"1016DF12"
"AXX13393212210120"	"393212210120"	"1016DF12"
"AXX07183312210120"	"183312210120"	"103F4BA3"
"AXX12183312210120"	"183312210120"	"103F4BA3"
"AXX01193312210120"	"193312210120"	"103F4BA3"
"AXX06193312210120"	"193312210120"	"103F4BA3"
"AXX11213312210120"	"213312210120"	"103FAE1E"
"AXX01223312210120"	"223312210120"	"103FAE1E"
"AXX06223312210120"	"223312210120"	"103FAE1E"
"AXX01243312210120"	"243312210120"	"103F6CD3"
"AXX11243312210120"	"243312210120"	"103F6CD3"
"AXX08263312210120"	"263312210120"	"1016DF12"
"AXX14263312210120"	"263312210120"	"1016DF12"
"AXX03273312210120"	"273312210120"	"1016DF12"
"AXX08273312210120"	"273312210120"	"1016DF12"
"AXX14273312210120"	"273312210120"	"1016DF12"
"AXX03283312210120"	"283312210120"	"1016DF12"
"AXX08283312210120"	"283312210120"	"1016DF12"
"AXX03343312210120"	"343312210120"	"103F60C4"
"AXX08343312210120"	"343312210120"	"103F60C4"
"AXX14343312210120"	"343312210120"	"103F60C4"
"AXX03353312210120"	"353312210120"	"103F60C4"
"AXX05503312210120"	"503312210120"	"103F4BA3"
"AXX10503312210120"	"503312210120"	"103F4BA3"
"AXX00513312210120"	"513312210120"	"103F4BA3"
"AXX05513312210120"	"513312210120"	"103F4BA3"
"AXX10513312210120"	"513312210120"	"103F4BA3"
"AXX15513312210120"	"513312210120"	"103F4BA3"
"AXX05523312210120"	"523312210120"	"103F4BA3"
"AXX10523312210120"	"523312210120"	"103F4BA3"
"AXX15523312210120"	"523312210120"	"103F4BA3"
"AXX05533312210120"	"533312210120"	"103F4BA3"
"AXX10533312210120"	"533312210120"	"103F4BA3"
"AXX15533312210120"	"533312210120"	"103F4BA3"
"AXX13023412210120"	"023412210120"	"103F6CD3"
"AXX02033412210120"	"033412210120"	"103F6CD3"
"AXX13033412210120"	"033412210120"	"103F6CD3"
"AXX01053412210120"	"053412210120"	"103F60C4"
"AXX06053412210120"	"053412210120"	"103F60C4"
"AXX11053412210120"	"053412210120"	"103F60C4"
"AXX13063412210120"	"063412210120"	"10170236"
"AXX02073412210120"	"073412210120"	"10170236"
"AXX07073412210120"	"073412210120"	"10170236"
"AXX02153412210120"	"153412210120"	"1016FE22"
"AXX07153412210120"	"153412210120"	"1016FE22"
"AXX12153412210120"	"153412210120"	"1016FE22"
"AXX02163412210120"	"163412210120"	"1016FE22"
"AXX07163412210120"	"163412210120"	"1016FE22"
"AXX12163412210120"	"163412210120"	"1016FE22"
"AXX02173412210120"	"173412210120"	"1016FE22"
"AXX07173412210120"	"173412210120"	"1016FE22"
"AXX12173412210120"	"173412210120"	"1016FE22"
"AXX01183412210120"	"183412210120"	"1016FE22"
"AXX07183412210120"	"183412210120"	"1016FE22"
"AXX12183412210120"	"183412210120"	"1016FE22"
"AXX01193412210120"	"193412210120"	"1016FE22"
"AXX00333412210120"	"333412210120"	"103F4BA3"
"AXX05333412210120"	"333412210120"	"103F4BA3"
"AXX10333412210120"	"333412210120"	"103F4BA3"
"AXX00343412210120"	"343412210120"	"103F4BA3"
"AXX05343412210120"	"343412210120"	"103F4BA3"
"AXX10363412210120"	"363412210120"	"103FAE1E"
"AXX07373412210120"	"373412210120"	"103FAE1E"
"AXX14393412210120"	"393412210120"	"1016DF12"
"AXX04403412210120"	"403412210120"	"1016DF12"
"AXX09403412210120"	"403412210120"	"1016DF12"
"AXX05473412210120"	"473412210120"	"103F60C4"
"AXX10473412210120"	"473412210120"	"103F60C4"
"AXX15473412210120"	"473412210120"	"103F60C4"
"AXX05483412210120"	"483412210120"	"103F60C4"
"AXX10483412210120"	"483412210120"	"103F60C4"
"AXX15483412210120"	"483412210120"	"103F60C4"
"AXX04493412210120"	"493412210120"	"103F60C4"
"AXX07513412210120"	"513412210120"	"103F6CD3"
"AXX13513412210120"	"513412210120"	"103F6CD3"
"AXX01533412210120"	"533412210120"	"10170236"
"AXX06533412210120"	"533412210120"	"10170236"
"AXX12533412210120"	"533412210120"	"10170236"
"AXX05543412210120"	"543412210120"	"103F6751"
"AXX10543412210120"	"543412210120"	"103F6751"
"AXX15543412210120"	"543412210120"	"103F6751"
"AXX05553412210120"	"553412210120"	"103F6751"
"AXX10553412210120"	"553412210120"	"103F6751"
"AXX15553412210120"	"553412210120"	"103F6751"
"AXX04563412210120"	"563412210120"	"103F6751"
"AXX09563412210120"	"563412210120"	"103F6751"
"AXX14563412210120"	"563412210120"	"103F6751"
"AXX03573412210120"	"573412210120"	"103F6751"
"AXX11583412210120"	"583412210120"	"1016FE22"
"AXX01593412210120"	"593412210120"	"1016FE22"
"AXX06593412210120"	"593412210120"	"1016FE22"
"AXX11593412210120"	"593412210120"	"1016FE22"
"AXX01003512210120"	"003512210120"	"1016FE22"
"AXX06003512210120"	"003512210120"	"1016FE22"
"AXX11003512210120"	"003512210120"	"1016FE22"
"AXX01013512210120"	"013512210120"	"1016FE22"
"AXX06013512210120"	"013512210120"	"1016FE22"
"AXX11013512210120"	"013512210120"	"1016FE22"
"AXX00023512210120"	"023512210120"	"1016FE22"
"AXX06023512210120"	"023512210120"	"1016FE22"
"AXX06083512210120"	"083512210120"	"103FAE1E"
"AXX11083512210120"	"083512210120"	"103FAE1E"
"AXX01093512210120"	"093512210120"	"103FAE1E"
