"chNtimeDate25"	"timeDate"	"RFID"
"AXX15112911150120"	"112911150120"	"103F7A32"
"AXX05122911150120"	"122911150120"	"103F7A32"
"AXX10122911150120"	"122911150120"	"103F7A32"
"AXX15122911150120"	"122911150120"	"103F7A32"
"AXX04132911150120"	"132911150120"	"103F7A32"
"AXX10132911150120"	"132911150120"	"103F7A32"
"AXX15132911150120"	"132911150120"	"103F7A32"
"AXX04142911150120"	"142911150120"	"103F7A32"
"AXX10142911150120"	"142911150120"	"103F7A32"
"AXX15142911150120"	"142911150120"	"103F7A32"
"AXX04152911150120"	"152911150120"	"103F7A32"
"AXX04362911150120"	"362911150120"	"103F7A32"
"AXX10362911150120"	"362911150120"	"103F7A32"
"AXX01372911150120"	"372911150120"	"103F7A32"
"AXX09372911150120"	"372911150120"	"103F7A32"
"AXX14372911150120"	"372911150120"	"103F7A32"
"AXX03382911150120"	"382911150120"	"103F7A32"
"AXX09382911150120"	"382911150120"	"103F7A32"
"AXX14382911150120"	"382911150120"	"103F7A32"
"AXX03392911150120"	"392911150120"	"103F7A32"
"AXX09392911150120"	"392911150120"	"103F7A32"
"AXX14392911150120"	"392911150120"	"103F7A32"
"AXX03402911150120"	"402911150120"	"103F7A32"
"AXX08402911150120"	"402911150120"	"103F7A32"
"AXX14402911150120"	"402911150120"	"103F7A32"
"AXX09492911150120"	"492911150120"	"1016F407"
"AXX14492911150120"	"492911150120"	"1016F407"
"AXX04502911150120"	"502911150120"	"1016F407"
"AXX09502911150120"	"502911150120"	"1016F407"
"AXX08183011150120"	"183011150120"	"103F7A32"
"AXX14183011150120"	"183011150120"	"103F7A32"
"AXX03193011150120"	"193011150120"	"103F7A32"
"AXX08193011150120"	"193011150120"	"103F7A32"
"AXX13193011150120"	"193011150120"	"103F7A32"
"AXX03213011150120"	"213011150120"	"103F615B"
"AXX09213011150120"	"213011150120"	"103F615B"
"AXX14213011150120"	"213011150120"	"103F615B"
"AXX03223011150120"	"223011150120"	"103F615B"
"AXX08223011150120"	"223011150120"	"103F615B"
"AXX09233011150120"	"233011150120"	"1016F437"
"AXX15233011150120"	"233011150120"	"1016F437"
"AXX04243011150120"	"243011150120"	"1016F437"
"AXX09243011150120"	"243011150120"	"1016F437"
"AXX15243011150120"	"243011150120"	"1016F437"
"AXX04253011150120"	"253011150120"	"1016F437"
"AXX09253011150120"	"253011150120"	"1016F437"
"AXX14253011150120"	"253011150120"	"1016F437"
"AXX04263011150120"	"263011150120"	"1016F437"
"AXX06373011150120"	"373011150120"	"101706A5"
"AXX11373011150120"	"373011150120"	"101706A5"
"AXX01383011150120"	"383011150120"	"101706A5"
"AXX06383011150120"	"383011150120"	"101706A5"
"AXX07463011150120"	"463011150120"	"1016F407"
"AXX09583011150120"	"583011150120"	"1016F437"
"AXX15583011150120"	"583011150120"	"1016F437"
"AXX04593011150120"	"593011150120"	"1016F437"
"AXX09593011150120"	"593011150120"	"1016F437"
"AXX03023111150120"	"023111150120"	"103F7A32"
"AXX08023111150120"	"023111150120"	"103F7A32"
"AXX13023111150120"	"023111150120"	"103F7A32"
"AXX03033111150120"	"033111150120"	"103F7A32"
"AXX08033111150120"	"033111150120"	"103F7A32"
"AXX13033111150120"	"033111150120"	"103F7A32"
"AXX03043111150120"	"043111150120"	"103F7A32"
"AXX08043111150120"	"043111150120"	"103F7A32"
"AXX13043111150120"	"043111150120"	"103F7A32"
"AXX03053111150120"	"053111150120"	"103F7A32"
"AXX08053111150120"	"053111150120"	"103F7A32"
"AXX03073111150120"	"073111150120"	"1016C151"
"AXX08073111150120"	"073111150120"	"1016C151"
"AXX14073111150120"	"073111150120"	"1016C151"
"AXX03083111150120"	"083111150120"	"1016C151"
"AXX01393111150120"	"393111150120"	"103F7A32"
"AXX06393111150120"	"393111150120"	"103F7A32"
"AXX12393111150120"	"393111150120"	"103F7A32"
"AXX01403111150120"	"403111150120"	"103F7A32"
"AXX06403111150120"	"403111150120"	"103F7A32"
"AXX11403111150120"	"403111150120"	"103F7A32"
"AXX01413111150120"	"413111150120"	"103F7A32"
"AXX12413111150120"	"413111150120"	"103F488A"
"AXX01423111150120"	"423111150120"	"103F488A"
"AXX06423111150120"	"423111150120"	"103F488A"
"AXX03433111150120"	"433111150120"	"101706A5"
"AXX08433111150120"	"433111150120"	"101706A5"
"AXX14433111150120"	"433111150120"	"101706A5"
"AXX03443111150120"	"443111150120"	"101706A5"
"AXX01463111150120"	"463111150120"	"1016C151"
"AXX06463111150120"	"463111150120"	"1016C151"
"AXX11463111150120"	"463111150120"	"1016C151"
"AXX01473111150120"	"473111150120"	"1016C151"
"AXX06473111150120"	"473111150120"	"1016C151"
"AXX11473111150120"	"473111150120"	"1016C151"
"AXX11163211150120"	"163211150120"	"103F7A32"
"AXX00173211150120"	"173211150120"	"103F7A32"
"AXX06173211150120"	"173211150120"	"103F7A32"
"AXX11173211150120"	"173211150120"	"103F7A32"
"AXX00183211150120"	"183211150120"	"103F7A32"
"AXX06183211150120"	"183211150120"	"103F7A32"
"AXX11183211150120"	"183211150120"	"103F7A32"
"AXX00193211150120"	"193211150120"	"103F7A32"
"AXX06193211150120"	"193211150120"	"103F7A32"
"AXX11193211150120"	"193211150120"	"103F7A32"
"AXX00203211150120"	"203211150120"	"103F7A32"
"AXX09233211150120"	"233211150120"	"103F488A"
"AXX14233211150120"	"233211150120"	"103F488A"
"AXX03243211150120"	"243211150120"	"103F488A"
"AXX13263211150120"	"263211150120"	"1016F437"
"AXX02273211150120"	"273211150120"	"1016F437"
"AXX07273211150120"	"273211150120"	"1016F437"
"AXX13273211150120"	"273211150120"	"1016F437"
"AXX02283211150120"	"283211150120"	"1016F437"
"AXX07283211150120"	"283211150120"	"1016F437"
"AXX13373211150120"	"373211150120"	"101706A5"
"AXX02383211150120"	"383211150120"	"101706A5"
"AXX07383211150120"	"383211150120"	"101706A5"
"AXX12383211150120"	"383211150120"	"101706A5"
"AXX02393211150120"	"393211150120"	"101706A5"
"AXX07393211150120"	"393211150120"	"101706A5"
"AXX11413211150120"	"413211150120"	"1016F407"
"AXX01423211150120"	"423211150120"	"1016F407"
"AXX06423211150120"	"423211150120"	"1016F407"
"AXX11423211150120"	"423211150120"	"1016F407"
"AXX01433211150120"	"433211150120"	"1016F407"
"AXX06433211150120"	"433211150120"	"1016F407"
"AXX11433211150120"	"433211150120"	"1016F407"
"AXX00443211150120"	"443211150120"	"1016F407"
"AXX06443211150120"	"443211150120"	"1016F407"
"AXX11443211150120"	"443211150120"	"1016F407"
"AXX00453211150120"	"453211150120"	"1016F407"
"AXX06453211150120"	"453211150120"	"1016F407"
"AXX07573211150120"	"573211150120"	"103F488A"
"AXX07593211150120"	"593211150120"	"101738AB"
"AXX12593211150120"	"593211150120"	"101738AB"
"AXX02003311150120"	"003311150120"	"101738AB"
"AXX07003311150120"	"003311150120"	"101738AB"
"AXX12003311150120"	"003311150120"	"101738AB"
"AXX01013311150120"	"013311150120"	"101738AB"
"AXX07013311150120"	"013311150120"	"101738AB"
"AXX12013311150120"	"013311150120"	"101738AB"
"AXX04143311150120"	"143311150120"	"103F7A32"
"AXX10143311150120"	"143311150120"	"103F7A32"
"AXX15143311150120"	"143311150120"	"103F7A32"
"AXX04153311150120"	"153311150120"	"103F7A32"
"AXX13493311150120"	"493311150120"	"103F488A"
"AXX02503311150120"	"503311150120"	"103F488A"
"AXX00553311150120"	"553311150120"	"1016F437"
"AXX06553311150120"	"553311150120"	"1016F437"
"AXX11553311150120"	"553311150120"	"1016F437"
"AXX00563311150120"	"563311150120"	"1016F437"
"AXX05563311150120"	"563311150120"	"1016F437"
"AXX11563311150120"	"563311150120"	"1016F437"
"AXX00573311150120"	"573311150120"	"1016F437"
"AXX05573311150120"	"573311150120"	"1016F437"
"AXX15013411150120"	"013411150120"	"1016F407"
"AXX04023411150120"	"023411150120"	"1016F407"
"AXX09023411150120"	"023411150120"	"1016F407"
"AXX15023411150120"	"023411150120"	"1016F407"
"AXX11233411150120"	"233411150120"	"103F488A"
"AXX00243411150120"	"243411150120"	"103F488A"
"AXX07323411150120"	"323411150120"	"101738AB"
"AXX13323411150120"	"323411150120"	"101738AB"
"AXX02333411150120"	"333411150120"	"101738AB"
"AXX07333411150120"	"333411150120"	"101738AB"
"AXX13333411150120"	"333411150120"	"101738AB"
"AXX02343411150120"	"343411150120"	"101738AB"
"AXX07343411150120"	"343411150120"	"101738AB"
"AXX13343411150120"	"343411150120"	"101738AB"
"AXX02353411150120"	"353411150120"	"101738AB"
"AXX07353411150120"	"353411150120"	"101738AB"
"AXX06033511150120"	"033511150120"	"1016F407"
"AXX11033511150120"	"033511150120"	"1016F407"
"AXX01043511150120"	"043511150120"	"1016F407"
"AXX06043511150120"	"043511150120"	"1016F407"
"AXX11043511150120"	"043511150120"	"1016F407"
"AXX01053511150120"	"053511150120"	"1016F407"
"AXX06053511150120"	"053511150120"	"1016F407"
"AXX11053511150120"	"053511150120"	"1016F407"
"AXX00063511150120"	"063511150120"	"1016F407"
"AXX06063511150120"	"063511150120"	"1016F407"
"AXX11063511150120"	"063511150120"	"1016F407"
"AXX00073511150120"	"073511150120"	"1016F407"
"AXX06073511150120"	"073511150120"	"1016F407"
"AXX02083511150120"	"083511150120"	"103F4254"
"AXX10083611150120"	"083611150120"	"1016F407"
"AXX15083611150120"	"083611150120"	"1016F407"
"AXX04093611150120"	"093611150120"	"1016F407"
"AXX10093611150120"	"093611150120"	"1016F407"
"AXX01103711150120"	"103711150120"	"1016F437"
"AXX06103711150120"	"103711150120"	"1016F437"
"AXX12103711150120"	"103711150120"	"1016F437"
"AXX01113711150120"	"113711150120"	"1016F437"
"AXX06113711150120"	"113711150120"	"1016F437"
"AXX12113711150120"	"113711150120"	"1016F437"
"AXX14133711150120"	"133711150120"	"103F4254"
"AXX13233711150120"	"233711150120"	"103F7A32"
"AXX03243711150120"	"243711150120"	"103F7A32"
"AXX08243711150120"	"243711150120"	"103F7A32"
"AXX13243711150120"	"243711150120"	"103F7A32"
"AXX03253711150120"	"253711150120"	"103F7A32"
"AXX08253711150120"	"253711150120"	"103F7A32"
"AXX13253711150120"	"253711150120"	"103F7A32"
"AXX03365011150120"	"365011150120"	"1016C2DE"
"AXX08365011150120"	"365011150120"	"1016C2DE"
"AXX13365011150120"	"365011150120"	"1016C2DE"
"AXX06395011150120"	"395011150120"	"1016FE22"
"AXX12395011150120"	"395011150120"	"1016FE22"
"AXX01405011150120"	"405011150120"	"1016FE22"
"AXX06405011150120"	"405011150120"	"1016FE22"
"AXX12405011150120"	"405011150120"	"1016FE22"
"AXX01415011150120"	"415011150120"	"1016FE22"
"AXX06415011150120"	"415011150120"	"1016FE22"
"AXX12395111150120"	"395111150120"	"103F7A32"
"AXX01405111150120"	"405111150120"	"103F7A32"
"AXX06405111150120"	"405111150120"	"103F7A32"
"AXX12405111150120"	"405111150120"	"103F7A32"
"AXX01415111150120"	"415111150120"	"103F7A32"
"AXX14105211150120"	"105211150120"	"103F4206"
"AXX03115211150120"	"115211150120"	"103F4206"
"AXX09115211150120"	"115211150120"	"103F4206"
"AXX08285211150120"	"285211150120"	"103F7A32"
"AXX13285211150120"	"285211150120"	"103F7A32"
"AXX03295211150120"	"295211150120"	"103F7A32"
"AXX08295211150120"	"295211150120"	"103F7A32"
"AXX13295211150120"	"295211150120"	"103F7A32"
"AXX02305211150120"	"305211150120"	"103F7A32"
"AXX08305211150120"	"305211150120"	"103F7A32"
"AXX13305211150120"	"305211150120"	"103F7A32"
"AXX02315211150120"	"315211150120"	"103F7A32"
"AXX08315211150120"	"315211150120"	"103F7A32"
"AXX13315211150120"	"315211150120"	"103F7A32"
"AXX11515211150120"	"515211150120"	"101738AB"
"AXX00525211150120"	"525211150120"	"101738AB"
"AXX05525211150120"	"525211150120"	"101738AB"
"AXX11525211150120"	"525211150120"	"101738AB"
"AXX00535211150120"	"535211150120"	"101738AB"
"AXX05535211150120"	"535211150120"	"101738AB"
"AXX11535211150120"	"535211150120"	"101738AB"
"AXX08265311150120"	"265311150120"	"103F4206"
"AXX14265311150120"	"265311150120"	"103F4206"
"AXX03275311150120"	"275311150120"	"103F4206"
"AXX08275311150120"	"275311150120"	"103F4206"
"AXX14275311150120"	"275311150120"	"103F4206"
"AXX08015511150120"	"015511150120"	"103F7A32"
"AXX13015511150120"	"015511150120"	"103F7A32"
"AXX03025511150120"	"025511150120"	"103F7A32"
"AXX08025511150120"	"025511150120"	"103F7A32"
"AXX13025511150120"	"025511150120"	"103F7A32"
"AXX03035511150120"	"035511150120"	"103F7A32"
"AXX07495511150120"	"495511150120"	"103F4254"
"AXX03125611150120"	"125611150120"	"103F7A32"
"AXX09125611150120"	"125611150120"	"103F7A32"
"AXX14125611150120"	"125611150120"	"103F7A32"
"AXX03135611150120"	"135611150120"	"103F7A32"
"AXX09135611150120"	"135611150120"	"103F7A32"
"AXX14135611150120"	"135611150120"	"103F7A32"
"AXX03145611150120"	"145611150120"	"103F7A32"
"AXX12015711150120"	"015711150120"	"1016DF12"
"AXX01025711150120"	"025711150120"	"1016DF12"
"AXX06025711150120"	"025711150120"	"1016DF12"
"AXX12025711150120"	"025711150120"	"1016DF12"
"AXX01035711150120"	"035711150120"	"1016DF12"
"AXX06035711150120"	"035711150120"	"1016DF12"
"AXX12035711150120"	"035711150120"	"1016DF12"
"AXX01045711150120"	"045711150120"	"1016DF12"
"AXX00275711150120"	"275711150120"	"103F7A32"
"AXX05275711150120"	"275711150120"	"103F7A32"
"AXX10275711150120"	"275711150120"	"103F7A32"
"AXX00285711150120"	"285711150120"	"103F7A32"
"AXX12435711150120"	"435711150120"	"1016F437"
"AXX01445711150120"	"445711150120"	"1016F437"
"AXX06445711150120"	"445711150120"	"1016F437"
"AXX12445711150120"	"445711150120"	"1016F437"
"AXX01455711150120"	"455711150120"	"1016F437"
"AXX00545711150120"	"545711150120"	"1016E7E1"
"AXX06545711150120"	"545711150120"	"1016E7E1"
"AXX11545711150120"	"545711150120"	"1016E7E1"
"AXX00555711150120"	"555711150120"	"1016E7E1"
"AXX05555711150120"	"555711150120"	"1016E7E1"
"AXX11555711150120"	"555711150120"	"1016E7E1"
"AXX00565711150120"	"565711150120"	"1016E7E1"
"AXX05565711150120"	"565711150120"	"1016E7E1"
"AXX09385811150120"	"385811150120"	"1016DF12"
"AXX14405811150120"	"405811150120"	"1016C970"
"AXX03415811150120"	"415811150120"	"1016C970"
"AXX02445811150120"	"445811150120"	"103F6143"
"AXX07445811150120"	"445811150120"	"103F6143"
"AXX12445811150120"	"445811150120"	"103F6143"
"AXX02455811150120"	"455811150120"	"103F6143"
"AXX07455811150120"	"455811150120"	"103F6143"
"AXX12455811150120"	"455811150120"	"103F6143"
"AXX02465811150120"	"465811150120"	"103F6143"
"AXX07465811150120"	"465811150120"	"103F6143"
"AXX07525811150120"	"525811150120"	"103F7A32"
"AXX12525811150120"	"525811150120"	"103F7A32"
"AXX01535811150120"	"535811150120"	"103F7A32"
"AXX07535811150120"	"535811150120"	"103F7A32"
"AXX10545811150120"	"545811150120"	"10172C99"
"AXX15545811150120"	"545811150120"	"10172C99"
"AXX04555811150120"	"555811150120"	"10172C99"
"AXX10555811150120"	"555811150120"	"10172C99"
"AXX15555811150120"	"555811150120"	"10172C99"
"AXX04565811150120"	"565811150120"	"10172C99"
"AXX10565811150120"	"565811150120"	"10172C99"
"AXX09005911150120"	"005911150120"	"1016F437"
"AXX14005911150120"	"005911150120"	"1016F437"
"AXX04015911150120"	"015911150120"	"1016F437"
"AXX09015911150120"	"015911150120"	"1016F437"
"AXX14015911150120"	"015911150120"	"1016F437"
"AXX04025911150120"	"025911150120"	"1016F437"
"AXX09025911150120"	"025911150120"	"1016F437"
"AXX14025911150120"	"025911150120"	"1016F437"
"AXX03035911150120"	"035911150120"	"1016F437"
"AXX10035911150120"	"035911150120"	"1016F437"
"AXX04585911150120"	"585911150120"	"1016C151"
"AXX10585911150120"	"585911150120"	"1016C151"
"AXX15585911150120"	"585911150120"	"1016C151"
"AXX10595911150120"	"595911150120"	"10172C99"
"AXX15595911150120"	"595911150120"	"10172C99"
"AXX04000012150120"	"000012150120"	"10172C99"
"AXX10000012150120"	"000012150120"	"10172C99"
"AXX15000012150120"	"000012150120"	"10172C99"
"AXX04010012150120"	"010012150120"	"10172C99"
"AXX06110012150120"	"110012150120"	"1016C151"
"AXX11110012150120"	"110012150120"	"1016C151"
"AXX00120012150120"	"120012150120"	"1016C151"
"AXX11130012150120"	"130012150120"	"1016C2DE"
"AXX04140012150120"	"140012150120"	"1016C2DE"
"AXX09140012150120"	"140012150120"	"1016C2DE"
"AXX14140012150120"	"140012150120"	"1016C2DE"
"AXX07420012150120"	"420012150120"	"101706A5"
"AXX12420012150120"	"420012150120"	"101706A5"
"AXX01430012150120"	"430012150120"	"101706A5"
"AXX07430012150120"	"430012150120"	"101706A5"
"AXX12430012150120"	"430012150120"	"101706A5"
"AXX01440012150120"	"440012150120"	"101706A5"
"AXX07440012150120"	"440012150120"	"101706A5"
